Group.1,settingsNum,roundid,matchid,matchDate,competition,timeUncertainty,support,nRound,nConnected,chat_per_round,tools,innovation,inmot1,inmot2,tolerance,framing,round,group,pressure,toolsCPT,toolsEUT,toolsPT,toolsCPTEXP,risk,prb,structureHie,structureCel,structureNet,centralization,leaderWeight,compStrong,complexity,density,playernum,grmot1,grmot2,conformity,nPlayers,unanimity,unanimous
1457402,68,1457402,14574,18483,1,0,0,13,7,3,1,-1,0.142857143,0.142857143,1,1,2,14574,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.047619048,821.1428571,0.142857143,0.142857143,0,7,0.857142857,0
1457403,68,1457403,14574,18483,1,0,0,13,7,2,1,-1,0,0,1,2,3,14574,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.047619048,821.1428571,0,0,0,7,0.857142857,0
1457404,68,1457404,14574,18483,1,0,0,13,7,1,10,NA,NaN,NaN,1,0,4,14574,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.095238095,821.1428571,NA,NA,NA,7,0.857142857,NA
1457405,68,1457405,14574,18483,1,0,0,13,7,1,4,0,0.142857143,0.142857143,1,2,5,14574,2,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.095238095,821.1428571,0.142857143,0.142857143,0,7,0.857142857,0
1457406,68,1457406,14574,18483,1,0,0,13,7,1,2,-1,0,0,1,1,6,14574,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.095238095,821.1428571,0,0,0,7,0.857142857,0
1457407,68,1457407,14574,18483,1,0,0,13,7,1,3,-1,0,0,1,0,7,14574,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.047619048,821.1428571,0,0,0,7,0.857142857,0
1457408,68,1457408,14574,18483,1,0,0,13,7,1,11,NA,NaN,NaN,1,1,8,14574,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.047619048,821.1428571,NA,NA,NA,7,0.857142857,NA
1457409,68,1457409,14574,18483,1,0,0,13,7,1,9,NA,NaN,NaN,1,2,9,14574,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.047619048,821.1428571,NA,NA,NA,7,0.857142857,NA
1457410,68,1457410,14574,18483,1,0,0,13,7,0,5,-1,0,0,1,1,10,14574,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.19047619,821.1428571,0,0,0,7,0.857142857,0
1457411,68,1457411,14574,18483,1,0,0,13,7,1,7,-1,0,0,1,2,11,14574,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,821.1428571,0,0,0,7,0.857142857,0
1457412,68,1457412,14574,18483,1,0,0,13,7,0,6,0,0.142857143,0.142857143,1,1,12,14574,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.19047619,821.1428571,0.142857143,0.142857143,0,7,0.857142857,0
1457413,68,1457413,14574,18483,1,0,0,13,7,1,8,-1,0,0,1,1,13,14574,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.19047619,821.1428571,0,0,0,7,0.857142857,0
1457601,69,1457601,14576,18484,1,0,0,13,8,4,10,NA,NaN,NaN,1,0,1,14576,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,836.375,NA,NA,NA,8,0.875,NA
1457602,69,1457602,14576,18484,1,0,0,13,8,1,3,-1,0.125,0,1,2,2,14576,1,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,1,836.375,0.125,0,0.125,8,0.875,0
1457603,69,1457603,14576,18484,1,0,0,13,8,1,9,NA,NaN,NaN,1,1,3,14576,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,836.375,NA,NA,NA,8,0.875,NA
1457604,69,1457604,14576,18484,1,0,0,13,8,1,11,NA,NaN,NaN,1,0,4,14576,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,836.375,NA,NA,NA,8,0.875,NA
1457605,69,1457605,14576,18484,1,0,0,13,8,1,1,-1,0,0,1,1,5,14576,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,836.375,0,0,0,8,0.875,0
1457606,69,1457606,14576,18484,1,0,0,13,8,1,1,-1,0,0,1,2,6,14576,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,836.375,0,0,0,8,0.875,0
1457607,69,1457607,14576,18484,1,0,0,13,8,0,12,NA,NaN,NaN,1,0,7,14576,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.666666667,836.375,NA,NA,NA,8,0.875,NA
1457608,69,1457608,14576,18484,1,0,0,13,8,1,1,-1,0,0,1,2,8,14576,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,836.375,0,0,0,8,0.875,0
1457609,69,1457609,14576,18484,1,0,0,13,8,1,2,-1,0,0,1,1,9,14576,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,836.375,0,0,0,8,0.875,0
1457610,69,1457610,14576,18484,1,0,0,13,8,0,5,0,0.375,0.125,1,1,10,14576,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,0.666666667,836.375,0.375,0.125,0.25,8,0.875,0
1457611,69,1457611,14576,18484,1,0,0,13,8,1,7,-1,0.125,0,1,2,11,14576,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,0.666666667,836.375,0.125,0,0.125,8,0.875,0
1457612,69,1457612,14576,18484,1,0,0,13,8,0,6,-1,0.5,0.25,1,2,12,14576,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,1,836.375,0.5,0.25,0,8,0.875,0
1457613,69,1457613,14576,18484,1,0,0,13,8,1,8,-1,0.375,0,1,1,13,14576,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,1,836.375,0.375,0,0.375,8,0.875,0
1457701,69,1457701,14577,18483,1,0,0,9,7,4,4,-1,0.428571429,0,1,0,1,14577,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,1,542.2857143,0.428571429,0,0.428571429,7,0.857142857,0
1457702,69,1457702,14577,18483,1,0,0,9,7,2,3,0,0.142857143,0.428571429,1,2,2,14577,1,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,1,542.2857143,0.142857143,0.428571429,0,7,0.857142857,0
1457703,69,1457703,14577,18483,1,0,0,9,7,1,11,NA,NaN,NaN,1,1,3,14577,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,542.2857143,NA,NA,NA,7,0.857142857,NA
1457704,69,1457704,14577,18483,1,0,0,9,7,1,1,0,0.428571429,0,1,0,4,14577,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,542.2857143,0.428571429,0,0.428571429,7,0.857142857,0
1457705,69,1457705,14577,18483,1,0,0,9,7,0,10,NA,NaN,NaN,1,1,5,14577,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,542.2857143,NA,NA,NA,7,0.857142857,NA
1457706,69,1457706,14577,18483,1,0,0,9,7,0,12,NA,NaN,NaN,1,2,6,14577,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,542.2857143,NA,NA,NA,7,0.857142857,NA
1457707,69,1457707,14577,18483,1,0,0,9,7,0,1,0,0,0.142857143,1,0,7,14577,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,542.2857143,0,0.142857143,0,7,0.857142857,0
1457708,69,1457708,14577,18483,1,0,0,9,7,2,1,-1,0.142857143,0,1,2,8,14577,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,542.2857143,0.142857143,0,0.142857143,7,0.857142857,0
1457709,69,1457709,14577,18483,1,0,0,9,7,0,9,NA,NaN,NaN,1,1,9,14577,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.666666667,542.2857143,NA,NA,NA,7,0.857142857,NA
1457801,69,1457801,14578,18483,1,0,0,13,7,2,1,-1,0.142857143,0,1,0,1,14578,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,716.5714286,0.142857143,0,0.142857143,7,0.857142857,0
1457802,69,1457802,14578,18483,1,0,0,13,7,1,1,-1,0.142857143,0,1,2,2,14578,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,716.5714286,0.142857143,0,0.142857143,7,0.857142857,0
1457803,69,1457803,14578,18483,1,0,0,13,7,1,12,NA,NaN,NaN,1,1,3,14578,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,716.5714286,NA,NA,NA,7,0.857142857,NA
1457804,69,1457804,14578,18483,1,0,0,13,7,0,3,-1,0,0,1,0,4,14578,2,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,1,716.5714286,0,0,0,7,0.857142857,0
1457805,69,1457805,14578,18483,1,0,0,13,7,0,10,NA,NaN,NaN,1,1,5,14578,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,716.5714286,NA,NA,NA,7,0.857142857,NA
1457806,69,1457806,14578,18483,1,0,0,13,7,0,11,NA,NaN,NaN,1,2,6,14578,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,716.5714286,NA,NA,NA,7,0.857142857,NA
1457807,69,1457807,14578,18483,1,0,0,13,7,1,1,-1,0,0,1,0,7,14578,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,716.5714286,0,0,0,7,0.857142857,0
1457808,69,1457808,14578,18483,1,0,0,13,7,2,2,0,0.571428571,0,1,2,8,14578,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,716.5714286,0.571428571,0,0,7,0.857142857,0
1457809,69,1457809,14578,18483,1,0,0,13,7,0,4,-1,0.142857143,0.142857143,1,1,9,14578,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.666666667,716.5714286,0.142857143,0.142857143,0.142857143,7,0.857142857,0
1457810,69,1457810,14578,18483,1,0,0,13,7,0,5,-1,0,0,1,1,10,14578,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,0.666666667,716.5714286,0,0,0,7,0.857142857,0
1457811,69,1457811,14578,18483,1,0,0,13,7,0,7,0,0.428571429,0.142857143,1,2,11,14578,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,0.666666667,716.5714286,0.428571429,0.142857143,0.285714286,7,0.857142857,0
1457812,69,1457812,14578,18483,1,0,0,13,7,0,6,-1,0,0,1,2,12,14578,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,1,716.5714286,0,0,0,7,0.857142857,0
1457813,69,1457813,14578,18483,1,0,0,13,7,0,8,0,0.428571429,0.285714286,1,1,13,14578,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,1,716.5714286,0.428571429,0.285714286,0.142857143,7,0.857142857,0
1457901,69,1457901,14579,18483,1,0,0,13,7,2,9,NA,NaN,NaN,1,0,1,14579,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,774.4285714,NA,NA,NA,7,0.857142857,NA
1457902,69,1457902,14579,18483,1,0,0,13,7,2,12,NA,NaN,NaN,1,2,2,14579,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,774.4285714,NA,NA,NA,7,0.857142857,NA
1457903,69,1457903,14579,18483,1,0,0,13,7,3,3,-1,0,0.142857143,1,1,3,14579,1,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,1,774.4285714,0,0.142857143,0,7,0.857142857,0
1457904,69,1457904,14579,18483,1,0,0,13,7,2,10,NA,NaN,NaN,1,0,4,14579,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,774.4285714,NA,NA,NA,7,0.857142857,NA
1457905,69,1457905,14579,18483,1,0,0,13,7,2,11,NA,NaN,NaN,1,1,5,14579,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,774.4285714,NA,NA,NA,7,0.857142857,NA
1457906,69,1457906,14579,18483,1,0,0,13,7,2,1,-1,0,0,1,2,6,14579,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,774.4285714,0,0,0,7,0.857142857,0
1457907,69,1457907,14579,18483,1,0,0,13,7,2,1,-1,0,0,1,0,7,14579,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,774.4285714,0,0,0,7,0.857142857,0
1457908,69,1457908,14579,18483,1,0,0,13,7,2,1,-1,0,0,1,2,8,14579,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,774.4285714,0,0,0,7,0.857142857,0
1457909,69,1457909,14579,18483,1,0,0,13,7,2,2,-1,0.142857143,0,1,1,9,14579,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,774.4285714,0.142857143,0,0.142857143,7,0.857142857,0
1457910,69,1457910,14579,18483,1,0,0,13,7,0,5,-1,0,0,1,1,10,14579,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,0.666666667,774.4285714,0,0,0,7,0.857142857,0
1457911,69,1457911,14579,18483,1,0,0,13,7,2,7,-1,0.142857143,0.142857143,1,2,11,14579,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,0.666666667,774.4285714,0.142857143,0.142857143,0,7,0.857142857,0
1457912,69,1457912,14579,18483,1,0,0,13,7,0,6,0,0.428571429,0.571428571,1,2,12,14579,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,1,774.4285714,0.428571429,0.571428571,0,7,0.857142857,0
1457913,69,1457913,14579,18483,1,0,0,13,7,2,8,-1,0.142857143,0.142857143,1,1,13,14579,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,1,774.4285714,0.142857143,0.142857143,0,7,0.857142857,0
1458201,70,1458201,14582,18483,1,0,1,13,7,5,1,-1,0.142857143,0,1,0,1,14582,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,951.7142857,0.142857143,0,0.142857143,7,0.857142857,0
1458202,70,1458202,14582,18483,1,0,1,13,7,6,1,-1,0,0,1,1,2,14582,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,951.7142857,0,0,0,7,0.857142857,0
1458203,70,1458203,14582,18483,1,0,1,13,7,5,12,NA,NaN,NaN,1,2,3,14582,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,951.7142857,NA,NA,NA,7,0.857142857,NA
1458204,70,1458204,14582,18483,1,0,1,13,7,1,3,-1,0,0,1,0,4,14582,2,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.571428571,951.7142857,0,0,0,7,0.857142857,0
1458205,70,1458205,14582,18483,1,0,1,13,7,1,1,-1,0,0,1,2,5,14582,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.571428571,951.7142857,0,0,0,7,0.857142857,0
1458206,70,1458206,14582,18483,1,0,1,13,7,1,11,NA,NaN,NaN,1,1,6,14582,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.571428571,951.7142857,NA,NA,NA,7,0.857142857,NA
1458207,70,1458207,14582,18483,1,0,1,13,7,2,9,NA,NaN,NaN,1,0,7,14582,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.142857143,951.7142857,NA,NA,NA,7,0.857142857,NA
1458208,70,1458208,14582,18483,1,0,1,13,7,3,2,0,0.285714286,0,1,1,8,14582,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,951.7142857,0.285714286,0,0.285714286,7,0.857142857,0
1458209,70,1458209,14582,18483,1,0,1,13,7,2,4,0,0.285714286,0.142857143,1,2,9,14582,1,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,0,0,0.142857143,951.7142857,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1458210,70,1458210,14582,18483,1,0,1,13,7,0,5,-1,0,0,1,1,10,14582,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,0,1,0.333333333,951.7142857,0,0,0,7,0.857142857,0
1458211,70,1458211,14582,18483,1,0,1,13,7,2,7,0,0.285714286,0.285714286,1,2,11,14582,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,0,1,0.333333333,951.7142857,0.285714286,0.285714286,0,7,0.857142857,0
1458212,70,1458212,14582,18483,1,0,1,13,7,0,6,-1,0,0,1,1,12,14582,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,0,1,0.428571429,951.7142857,0,0,0,7,0.857142857,0
1458213,70,1458213,14582,18483,1,0,1,13,7,3,8,0,0.428571429,0.142857143,1,1,13,14582,1,1,1,1,2,0,0,1,0,0,0.42,0.45,0,1,0.428571429,951.7142857,0.428571429,0.142857143,0.285714286,7,0.857142857,0
1458301,70,1458301,14583,18482,1,0,1,13,7,4,3,-1,0,0,1,0,1,14583,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.380952381,731,0,0,0,7,0.857142857,0
1458302,70,1458302,14583,18482,1,0,1,13,7,3,2,-1,0.142857143,0,1,1,2,14583,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,731,0.142857143,0,0.142857143,7,0.857142857,0
1458303,70,1458303,14583,18482,1,0,1,13,7,3,1,-1,0.142857143,0,1,2,3,14583,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,731,0.142857143,0,0.142857143,7,0.857142857,0
1458304,70,1458304,14583,18482,1,0,1,13,7,3,10,NA,NaN,NaN,1,0,4,14583,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.571428571,731,NA,NA,NA,7,0.857142857,NA
1458305,70,1458305,14583,18482,1,0,1,13,7,3,11,NA,NaN,NaN,1,2,5,14583,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.571428571,731,NA,NA,NA,7,0.857142857,NA
1458306,70,1458306,14583,18482,1,0,1,13,7,3,12,NA,NaN,NaN,1,1,6,14583,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.571428571,731,NA,NA,NA,7,0.857142857,NA
1458307,70,1458307,14583,18482,1,0,1,13,7,4,1,-1,0,0,1,0,7,14583,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,731,0,0,0,7,0.857142857,0
1458308,70,1458308,14583,18482,1,0,1,13,7,3,1,-1,0,0,1,1,8,14583,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,731,0,0,0,7,0.857142857,0
1458309,70,1458309,14583,18482,1,0,1,13,7,4,4,0,0.428571429,0.428571429,1,2,9,14583,1,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,0,0,0.142857143,731,0.428571429,0.428571429,0,7,0.857142857,0
1458310,70,1458310,14583,18482,1,0,1,13,7,0,5,-1,0,0,1,1,10,14583,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,0,1,0.333333333,731,0,0,0,7,0.857142857,0
1458311,70,1458311,14583,18482,1,0,1,13,7,3,7,0,0.428571429,0.428571429,1,2,11,14583,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,0,1,0.333333333,731,0.428571429,0.428571429,0,7,0.857142857,0
1458312,70,1458312,14583,18482,1,0,1,13,7,0,6,0,0.285714286,0.142857143,1,1,12,14583,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,0,1,0.428571429,731,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1458313,70,1458313,14583,18482,1,0,1,13,7,1,8,0,0.142857143,0.142857143,1,1,13,14583,1,1,1,1,2,0,0,1,0,0,0.42,0.45,0,1,0.428571429,731,0.142857143,0.142857143,0,7,0.857142857,0
1458401,71,1458401,14584,18482,1,0,1,13,7,5,3,0,0.285714286,0.142857143,1,0,1,14584,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.19047619,1022.285714,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1458402,71,1458402,14584,18482,1,0,1,13,7,6,2,0,0.285714286,0.142857143,1,2,2,14584,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,1022.285714,0.285714286,0.142857143,0.285714286,7,0.857142857,0
1458403,71,1458403,14584,18482,1,0,1,13,7,5,4,0,0.142857143,0.285714286,1,1,3,14584,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.19047619,1022.285714,0.142857143,0.285714286,0,7,0.857142857,0
1458404,71,1458404,14584,18482,1,0,1,13,7,2,12,NA,NaN,NaN,1,0,4,14584,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,1022.285714,NA,NA,NA,7,0.857142857,NA
1458405,71,1458405,14584,18482,1,0,1,13,7,2,10,NA,NaN,NaN,1,1,5,14584,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,1022.285714,NA,NA,NA,7,0.857142857,NA
1458406,71,1458406,14584,18482,1,0,1,13,7,2,9,NA,NaN,NaN,1,2,6,14584,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,1022.285714,NA,NA,NA,7,0.857142857,NA
1458407,71,1458407,14584,18482,1,0,1,13,7,5,1,-1,0.285714286,0.285714286,1,0,7,14584,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,1022.285714,0.285714286,0.285714286,0,7,0.857142857,0
1458408,71,1458408,14584,18482,1,0,1,13,7,5,11,NA,NaN,NaN,1,2,8,14584,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,1022.285714,NA,NA,NA,7,0.857142857,NA
1458409,71,1458409,14584,18482,1,0,1,13,7,4,1,-1,0.285714286,0.285714286,1,1,9,14584,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,1022.285714,0.285714286,0.285714286,0,7,0.857142857,0
1458410,71,1458410,14584,18482,1,0,1,13,7,0,5,-1,0.285714286,0,1,1,10,14584,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.19047619,1022.285714,0.285714286,0,0.285714286,7,0.857142857,0
1458411,71,1458411,14584,18482,1,0,1,13,7,1,7,-1,0.285714286,0,1,2,11,14584,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,1022.285714,0.285714286,0,0.285714286,7,0.857142857,0
1458412,71,1458412,14584,18482,1,0,1,13,7,0,6,-1,0.285714286,0,1,2,12,14584,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.285714286,1022.285714,0.285714286,0,0.285714286,7,0.857142857,0
1458413,71,1458413,14584,18482,1,0,1,13,7,0,8,-1,0,0,1,1,13,14584,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.285714286,1022.285714,0,0,0,7,0.857142857,0
1458501,71,1458501,14585,18483,1,0,1,13,7,1,1,-1,0,0,1,0,1,14585,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,642.5714286,0,0,0,7,0.857142857,0
1458502,71,1458502,14585,18483,1,0,1,13,7,1,10,NA,NaN,NaN,1,2,2,14585,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,642.5714286,NA,NA,NA,7,0.857142857,NA
1458503,71,1458503,14585,18483,1,0,1,13,7,1,3,-1,0.142857143,0.142857143,1,1,3,14585,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.19047619,642.5714286,0.142857143,0.142857143,0,7,0.857142857,0
1458504,71,1458504,14585,18483,1,0,1,13,7,1,4,0,0.285714286,0.285714286,1,0,4,14585,2,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.285714286,642.5714286,0.285714286,0.285714286,0,7,0.857142857,0
1458505,71,1458505,14585,18483,1,0,1,13,7,1,12,NA,NaN,NaN,1,1,5,14585,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,642.5714286,NA,NA,NA,7,0.857142857,NA
1458506,71,1458506,14585,18483,1,0,1,13,7,0,1,-1,0,0,1,2,6,14585,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.285714286,642.5714286,0,0,0,7,0.857142857,0
1458507,71,1458507,14585,18483,1,0,1,13,7,0,2,-1,0,0,1,0,7,14585,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,642.5714286,0,0,0,7,0.857142857,0
1458508,71,1458508,14585,18483,1,0,1,13,7,1,1,-1,0,0,1,2,8,14585,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,642.5714286,0,0,0,7,0.857142857,0
1458509,71,1458509,14585,18483,1,0,1,13,7,0,11,NA,NaN,NaN,1,1,9,14585,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,642.5714286,NA,NA,NA,7,0.857142857,NA
1458510,71,1458510,14585,18483,1,0,1,13,7,0,5,-1,0,0,1,1,10,14585,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.19047619,642.5714286,0,0,0,7,0.857142857,0
1458511,71,1458511,14585,18483,1,0,1,13,7,0,7,0,0.142857143,0.285714286,1,2,11,14585,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,642.5714286,0.142857143,0.285714286,0,7,0.857142857,0
1458512,71,1458512,14585,18483,1,0,1,13,7,0,6,0,0.142857143,0.142857143,1,2,12,14585,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.285714286,642.5714286,0.142857143,0.142857143,0,7,0.857142857,0
1458513,71,1458513,14585,18483,1,0,1,13,7,0,8,-1,0.285714286,0.142857143,1,1,13,14585,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.285714286,642.5714286,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1458601,71,1458601,14586,18483,1,0,1,13,7,7,1,-1,0.857142857,0.428571429,1,0,1,14586,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,650.7142857,0.857142857,0.428571429,0,7,0.857142857,1
1458602,71,1458602,14586,18483,1,0,1,13,7,7,12,NA,NaN,NaN,1,2,2,14586,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,650.7142857,NA,NA,NA,7,0.857142857,NA
1458603,71,1458603,14586,18483,1,0,1,13,7,7,4,-1,0.428571429,0.285714286,1,1,3,14586,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.19047619,650.7142857,0.428571429,0.285714286,0.142857143,7,0.857142857,0
1458604,71,1458604,14586,18483,1,0,1,13,7,0,9,NA,NaN,NaN,1,0,4,14586,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,650.7142857,NA,NA,NA,7,0.857142857,NA
1458605,71,1458605,14586,18483,1,0,1,13,7,3,1,0,0.571428571,0.714285714,1,1,5,14586,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.285714286,650.7142857,0.571428571,0.714285714,0.285714286,7,0.857142857,0
1458606,71,1458606,14586,18483,1,0,1,13,7,3,3,-1,0.285714286,0,1,2,6,14586,2,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.285714286,650.7142857,0.285714286,0,0.285714286,7,0.857142857,0
1458607,71,1458607,14586,18483,1,0,1,13,7,4,10,NA,NaN,NaN,1,0,7,14586,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,650.7142857,NA,NA,NA,7,0.857142857,NA
1458608,71,1458608,14586,18483,1,0,1,13,7,9,1,-1,0.428571429,0.285714286,1,2,8,14586,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,650.7142857,0.428571429,0.285714286,0.142857143,7,0.857142857,0
