Group.1,settingsNum,roundid,matchid,matchDate,competition,timeUncertainty,support,nRound,nConnected,chat_per_round,tools,innovation,inmot1,inmot2,tolerance,framing,GroupVote1,GroupVote2,round,group,player,structure,pressure,toolsCPT,toolsEUT,toolsPT,toolsCPTEXP,risk,prb,structureHie,structureCel,structureNet,centralization,leaderWeight,compStrong,complexity,density,player,grmot1,grmot2,conformity,nPlayers,unanimity,unanimous
1392305,66,1392305,13923,18481,1,0,1,13,7,3,2,-1,0,0,0,2,NaN,NaN,5,13923,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,926.4285714,0,0,0,7,0.857142857,0
1392306,66,1392306,13923,18481,1,0,1,13,7,2,1,-1,0,0,0,1,NaN,NaN,6,13923,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,926.4285714,0,0,0,7,0.857142857,0
1392307,66,1392307,13923,18481,1,0,1,13,7,4,4,0,0.285714286,0.285714286,0,0,NaN,NaN,7,13923,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.666666667,926.4285714,0.285714286,0.285714286,0,7,0.857142857,0
1392308,66,1392308,13923,18481,1,0,1,13,7,3,1,-1,0,0,0,1,NaN,NaN,8,13923,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,926.4285714,0,0,0,7,0.857142857,0
1392309,66,1392309,13923,18481,1,0,1,13,7,4,1,-1,0,0,0,2,NaN,NaN,9,13923,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,926.4285714,0,0,0,7,0.857142857,0
1392310,66,1392310,13923,18481,1,0,1,13,7,0,5,-1,0.142857143,0.142857143,0,1,NaN,NaN,10,13923,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,1,926.4285714,0.142857143,0.142857143,0,7,0.857142857,0
1392311,66,1392311,13923,18481,1,0,1,13,7,1,7,0,0.714285714,0.285714286,0,2,NaN,NaN,11,13923,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,1,926.4285714,0.714285714,0.285714286,0,7,0.857142857,0
1392312,66,1392312,13923,18481,1,0,1,13,7,0,6,-1,0.142857143,0,0,1,NaN,NaN,12,13923,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,0.4,926.4285714,0.142857143,0,0.142857143,7,0.857142857,0
1392313,66,1392313,13923,18481,1,0,1,13,7,4,8,0,0.714285714,0.428571429,0,1,NaN,NaN,13,13923,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,0.4,926.4285714,0.714285714,0.428571429,0,7,0.857142857,0
1392401,66,1392401,13924,18481,1,0,1,13,7,2,1,-1,0.142857143,0.142857143,0,0,NaN,NaN,1,13924,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,478.2857143,0.142857143,0.142857143,0,7,0.857142857,0
1392402,66,1392402,13924,18481,1,0,1,13,7,0,9,NA,NaN,NaN,0,1,NaN,NaN,2,13924,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,478.2857143,NA,NA,NA,7,0.857142857,NA
1392403,66,1392403,13924,18481,1,0,1,13,7,0,2,0,0.428571429,0.428571429,0,2,NaN,NaN,3,13924,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,478.2857143,0.428571429,0.428571429,0.285714286,7,0.857142857,0
1392404,66,1392404,13924,18481,1,0,1,13,7,0,1,0,0,0.857142857,0,0,NaN,NaN,4,13924,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,478.2857143,0,0.857142857,0,7,0.857142857,0
1392405,66,1392405,13924,18481,1,0,1,13,7,0,3,0,0.714285714,0.428571429,0,2,NaN,NaN,5,13924,NaN,NaN,2,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,0.666666667,478.2857143,0.714285714,0.428571429,0,7,0.857142857,0
1392406,66,1392406,13924,18481,1,0,1,13,7,0,4,0,0.714285714,0.714285714,0,1,NaN,NaN,6,13924,NaN,NaN,2,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.666666667,478.2857143,0.714285714,0.714285714,0.142857143,7,0.857142857,0
1392407,66,1392407,13924,18481,1,0,1,13,7,3,12,NA,NaN,NaN,0,0,NaN,NaN,7,13924,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.666666667,478.2857143,NA,NA,NA,7,0.857142857,NA
1392408,66,1392408,13924,18481,1,0,1,13,7,1,1,-1,0.142857143,0.142857143,0,1,NaN,NaN,8,13924,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,478.2857143,0.142857143,0.142857143,0.142857143,7,0.857142857,0
1392409,66,1392409,13924,18481,1,0,1,13,7,1,10,NA,NaN,NaN,0,2,NaN,NaN,9,13924,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.666666667,478.2857143,NA,NA,NA,7,0.857142857,NA
1392410,66,1392410,13924,18481,1,0,1,13,7,0,5,0,0.428571429,0.428571429,0,1,NaN,NaN,10,13924,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,1,478.2857143,0.428571429,0.428571429,0.142857143,7,0.857142857,0
1392411,66,1392411,13924,18481,1,0,1,13,7,0,7,0,0.571428571,0.571428571,0,2,NaN,NaN,11,13924,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,1,478.2857143,0.571428571,0.571428571,0.142857143,7,0.857142857,0
1392412,66,1392412,13924,18481,1,0,1,13,7,0,6,-1,0.428571429,0.285714286,0,1,NaN,NaN,12,13924,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,0.4,478.2857143,0.428571429,0.285714286,0.285714286,7,0.857142857,0
1392413,66,1392413,13924,18481,1,0,1,13,7,0,8,-1,0.428571429,0.285714286,0,1,NaN,NaN,13,13924,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,0.4,478.2857143,0.428571429,0.285714286,0.285714286,7,0.857142857,0
1392501,66,1392501,13925,18481,1,0,1,6,7,3,1,-1,0,0,0,0,NaN,NaN,1,13925,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,639.7142857,0,0,0,7,0.857142857,0
1392502,66,1392502,13925,18481,1,0,1,6,7,4,11,NA,NaN,NaN,0,1,NaN,NaN,2,13925,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,639.7142857,NA,NA,NA,7,0.857142857,NA
1392503,66,1392503,13925,18481,1,0,1,6,7,9,4,-1,0.142857143,0.142857143,0,2,NaN,NaN,3,13925,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.2,639.7142857,0.142857143,0.142857143,0,7,0.857142857,0
1392504,66,1392504,13925,18481,1,0,1,6,7,1,1,-1,0,0,0,0,NaN,NaN,4,13925,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,639.7142857,0,0,0,7,0.857142857,0
1392505,66,1392505,13925,18481,1,0,1,6,7,4,1,-1,0,0,0,2,NaN,NaN,5,13925,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,639.7142857,0,0,0,7,0.857142857,0
1392506,66,1392506,13925,18481,1,0,1,6,7,0,12,NA,NaN,NaN,0,1,NaN,NaN,6,13925,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.666666667,639.7142857,NA,NA,NA,7,0.857142857,NA
1392701,67,1392701,13927,18480,1,0,0,13,7,1,11,NA,NaN,NaN,1,0,NaN,NaN,1,13927,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.095238095,842.2857143,NA,NA,NA,7,0.857142857,NA
1392702,67,1392702,13927,18480,1,0,0,13,7,0,1,-1,0,0,1,2,NaN,NaN,2,13927,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.095238095,842.2857143,0,0,0,7,0.857142857,0
1392703,67,1392703,13927,18480,1,0,0,13,7,0,2,0,0,0,1,1,NaN,NaN,3,13927,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.095238095,842.2857143,0,0,0,7,0.857142857,0
1392704,67,1392704,13927,18480,1,0,0,13,7,0,12,NA,NaN,NaN,1,0,NaN,NaN,4,13927,NaN,NaN,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.142857143,842.2857143,NA,NA,NA,7,0.857142857,NA
1392705,67,1392705,13927,18480,1,0,0,13,7,0,10,NA,NaN,NaN,1,1,NaN,NaN,5,13927,NaN,NaN,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.142857143,842.2857143,NA,NA,NA,7,0.857142857,NA
1392706,67,1392706,13927,18480,1,0,0,13,7,0,1,-1,0,0,1,2,NaN,NaN,6,13927,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,842.2857143,0,0,0,7,0.857142857,0
1392707,67,1392707,13927,18480,1,0,0,13,7,0,3,0,0,0,1,0,NaN,NaN,7,13927,NaN,NaN,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.380952381,842.2857143,0,0,0,7,0.857142857,0
1392708,67,1392708,13927,18480,1,0,0,13,7,0,1,0,0,0,1,2,NaN,NaN,8,13927,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,842.2857143,0,0,0,7,0.857142857,0
1392709,67,1392709,13927,18480,1,0,0,13,7,0,9,NA,NaN,NaN,1,1,NaN,NaN,9,13927,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,842.2857143,NA,NA,NA,7,0.857142857,NA
1392710,67,1392710,13927,18480,1,0,0,13,7,0,5,-1,0,0,1,1,NaN,NaN,10,13927,NaN,NaN,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,0,1,0.380952381,842.2857143,0,0,0,7,0.857142857,0
1392711,67,1392711,13927,18480,1,0,0,13,7,0,7,-1,0,0,1,2,NaN,NaN,11,13927,NaN,NaN,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,0,1,0.380952381,842.2857143,0,0,0,7,0.857142857,0
1392712,67,1392712,13927,18480,1,0,0,13,7,0,6,-1,0,0,1,2,NaN,NaN,12,13927,NaN,NaN,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,0,1,0.571428571,842.2857143,0,0,0,7,0.857142857,0
1392713,67,1392713,13927,18480,1,0,0,13,7,0,8,0,0.142857143,0.142857143,1,1,NaN,NaN,13,13927,NaN,NaN,1,1,1,1,2,0,0,1,0,0,0.42,0.45,0,1,0.571428571,842.2857143,0.142857143,0.142857143,0,7,0.857142857,0
1392801,67,1392801,13928,18480,1,0,0,8,7,5,11,NA,NaN,NaN,1,0,NaN,NaN,1,13928,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.095238095,504.1428571,NA,NA,NA,7,0.857142857,NA
1392802,67,1392802,13928,18480,1,0,0,8,7,2,4,0,0.428571429,0.428571429,1,2,NaN,NaN,2,13928,NaN,NaN,1,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,0,0,0.095238095,504.1428571,0.428571429,0.428571429,0,7,0.857142857,0
1392803,67,1392803,13928,18480,1,0,0,8,7,3,10,NA,NaN,NaN,1,1,NaN,NaN,3,13928,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.095238095,504.1428571,NA,NA,NA,7,0.857142857,NA
1392804,67,1392804,13928,18480,1,0,0,8,7,1,2,0,0.142857143,0.142857143,1,0,NaN,NaN,4,13928,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,504.1428571,0.142857143,0.142857143,0,7,0.857142857,0
1392805,67,1392805,13928,18480,1,0,0,8,7,2,12,NA,NaN,NaN,1,1,NaN,NaN,5,13928,NaN,NaN,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.142857143,504.1428571,NA,NA,NA,7,0.857142857,NA
1392806,67,1392806,13928,18480,1,0,0,8,7,1,1,-1,0.142857143,0.142857143,1,2,NaN,NaN,6,13928,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,504.1428571,0.142857143,0.142857143,0,7,0.857142857,0
1392807,67,1392807,13928,18480,1,0,0,8,7,3,1,-1,0,0,1,0,NaN,NaN,7,13928,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,504.1428571,0,0,0,7,0.857142857,0
1392808,67,1392808,13928,18480,1,0,0,8,7,0,3,-1,0.142857143,0,1,2,NaN,NaN,8,13928,NaN,NaN,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.380952381,504.1428571,0.142857143,0,0.142857143,7,0.857142857,0
1393301,68,1393301,13933,18480,1,0,0,13,7,1,9,NA,NaN,NaN,1,0,NaN,NaN,1,13933,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.047619048,680.1428571,NA,NA,NA,7,0.857142857,NA
1393302,68,1393302,13933,18480,1,0,0,13,7,1,1,0,0.142857143,0.285714286,1,1,NaN,NaN,2,13933,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.047619048,680.1428571,0.142857143,0.285714286,0,7,0.857142857,0
1393303,68,1393303,13933,18480,1,0,0,13,7,2,1,-1,0.571428571,0.428571429,1,2,NaN,NaN,3,13933,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.047619048,680.1428571,0.571428571,0.428571429,0.142857143,7,0.857142857,0
1393304,68,1393304,13933,18480,1,0,0,13,7,0,1,0,0.571428571,0.285714286,1,0,NaN,NaN,4,13933,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.095238095,680.1428571,0.571428571,0.285714286,0.142857143,7,0.857142857,0
1393305,68,1393305,13933,18480,1,0,0,13,7,0,4,0,0.285714286,0.285714286,1,2,NaN,NaN,5,13933,NaN,NaN,2,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.095238095,680.1428571,0.285714286,0.285714286,0,7,0.857142857,0
1393306,68,1393306,13933,18480,1,0,0,13,7,0,10,NA,NaN,NaN,1,1,NaN,NaN,6,13933,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.095238095,680.1428571,NA,NA,NA,7,0.857142857,NA
1393307,68,1393307,13933,18480,1,0,0,13,7,1,11,NA,NaN,NaN,1,0,NaN,NaN,7,13933,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.047619048,680.1428571,NA,NA,NA,7,0.857142857,NA
1393308,68,1393308,13933,18480,1,0,0,13,7,0,12,NA,NaN,NaN,1,1,NaN,NaN,8,13933,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.047619048,680.1428571,NA,NA,NA,7,0.857142857,NA
1393309,68,1393309,13933,18480,1,0,0,13,7,1,2,0,0.571428571,0.714285714,1,2,NaN,NaN,9,13933,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.047619048,680.1428571,0.571428571,0.714285714,0.142857143,7,0.857142857,0
1393310,68,1393310,13933,18480,1,0,0,13,7,0,5,-1,0.142857143,0,1,1,NaN,NaN,10,13933,NaN,NaN,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.19047619,680.1428571,0.142857143,0,0.142857143,7,0.857142857,0
1393311,68,1393311,13933,18480,1,0,0,13,7,0,7,0,0.428571429,0.428571429,1,2,NaN,NaN,11,13933,NaN,NaN,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,680.1428571,0.428571429,0.428571429,0,7,0.857142857,0
1393312,68,1393312,13933,18480,1,0,0,13,7,0,6,0,0.142857143,0,1,1,NaN,NaN,12,13933,NaN,NaN,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.19047619,680.1428571,0.142857143,0,0.142857143,7,0.857142857,0
1393313,68,1393313,13933,18480,1,0,0,13,7,0,8,0,0,0.428571429,1,1,NaN,NaN,13,13933,NaN,NaN,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.19047619,680.1428571,0,0.428571429,0,7,0.857142857,0
1394001,70,1394001,13940,18481,1,0,1,12,7,7,2,0,0.285714286,0.285714286,1,0,NaN,NaN,1,13940,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.380952381,636.7142857,0.285714286,0.285714286,0,7,0.857142857,0
1394002,70,1394002,13940,18481,1,0,1,12,7,6,12,NA,NaN,NaN,1,1,NaN,NaN,2,13940,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,636.7142857,NA,NA,NA,7,0.857142857,NA
1394003,70,1394003,13940,18481,1,0,1,12,7,7,9,NA,NaN,NaN,1,2,NaN,NaN,3,13940,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.380952381,636.7142857,NA,NA,NA,7,0.857142857,NA
1394004,70,1394004,13940,18481,1,0,1,12,7,1,1,-1,0.285714286,0.142857143,1,0,NaN,NaN,4,13940,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.571428571,636.7142857,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1394005,70,1394005,13940,18481,1,0,1,12,7,3,11,NA,NaN,NaN,1,2,NaN,NaN,5,13940,NaN,NaN,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.571428571,636.7142857,NA,NA,NA,7,0.857142857,NA
1394006,70,1394006,13940,18481,1,0,1,12,7,3,4,0,0.714285714,0.857142857,1,1,NaN,NaN,6,13940,NaN,NaN,2,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,0,0,0.571428571,636.7142857,0.714285714,0.857142857,0.142857143,7,0.857142857,0
1394007,70,1394007,13940,18481,1,0,1,12,7,1,3,0,0.285714286,0.285714286,1,0,NaN,NaN,7,13940,NaN,NaN,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,0,0,0.142857143,636.7142857,0.285714286,0.285714286,0,7,0.857142857,0
1394008,70,1394008,13940,18481,1,0,1,12,7,2,1,-1,0.142857143,0,1,1,NaN,NaN,8,13940,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,636.7142857,0.142857143,0,0.142857143,7,0.857142857,0
1394009,70,1394009,13940,18481,1,0,1,12,7,3,1,-1,0.142857143,0,1,2,NaN,NaN,9,13940,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,636.7142857,0.142857143,0,0.142857143,7,0.857142857,0
1394010,70,1394010,13940,18481,1,0,1,12,7,0,5,-1,0.142857143,0.142857143,1,1,NaN,NaN,10,13940,NaN,NaN,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,0,1,0.333333333,636.7142857,0.142857143,0.142857143,0,7,0.857142857,0
1394011,70,1394011,13940,18481,1,0,1,12,7,0,7,0,0.428571429,0.142857143,1,2,NaN,NaN,11,13940,NaN,NaN,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,0,1,0.333333333,636.7142857,0.428571429,0.142857143,0.285714286,7,0.857142857,0
1394012,70,1394012,13940,18481,1,0,1,12,7,0,6,NA,0,0,1,1,NaN,NaN,12,13940,NaN,NaN,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,0,1,0.428571429,636.7142857,0,0,0,7,0.857142857,0
1394201,71,1394201,13942,18482,1,0,1,13,7,4,1,-1,0.142857143,0.142857143,1,0,NaN,NaN,1,13942,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,712.5714286,0.142857143,0.142857143,0,7,0.857142857,0
1394202,71,1394202,13942,18482,1,0,1,13,7,4,2,-1,0.142857143,0,1,2,NaN,NaN,2,13942,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,712.5714286,0.142857143,0,0.142857143,7,0.857142857,0
1394203,71,1394203,13942,18482,1,0,1,13,7,5,1,-1,0.142857143,0,1,1,NaN,NaN,3,13942,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,712.5714286,0.142857143,0,0.142857143,7,0.857142857,0
1394204,71,1394204,13942,18482,1,0,1,13,7,2,12,NA,NaN,NaN,1,0,NaN,NaN,4,13942,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,712.5714286,NA,NA,NA,7,0.857142857,NA
1394205,71,1394205,13942,18482,1,0,1,13,7,2,4,-1,0.428571429,0,1,1,NaN,NaN,5,13942,NaN,NaN,2,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.285714286,712.5714286,0.428571429,0,0.428571429,7,0.857142857,0
1394206,71,1394206,13942,18482,1,0,1,13,7,2,9,NA,NaN,NaN,1,2,NaN,NaN,6,13942,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,712.5714286,NA,NA,NA,7,0.857142857,NA
1394207,71,1394207,13942,18482,1,0,1,13,7,2,1,-1,0.142857143,0,1,0,NaN,NaN,7,13942,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,712.5714286,0.142857143,0,0.142857143,7,0.857142857,0
1394208,71,1394208,13942,18482,1,0,1,13,7,2,11,NA,NaN,NaN,1,2,NaN,NaN,8,13942,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,712.5714286,NA,NA,NA,7,0.857142857,NA
1394209,71,1394209,13942,18482,1,0,1,13,7,2,3,-1,0,0,1,1,NaN,NaN,9,13942,NaN,NaN,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.238095238,712.5714286,0,0,0,7,0.857142857,0
1394210,71,1394210,13942,18482,1,0,1,13,7,0,5,-1,0.285714286,0.285714286,1,1,NaN,NaN,10,13942,NaN,NaN,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.19047619,712.5714286,0.285714286,0.285714286,0,7,0.857142857,0
1394211,71,1394211,13942,18482,1,0,1,13,7,2,7,-1,0,0,1,2,NaN,NaN,11,13942,NaN,NaN,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,712.5714286,0,0,0,7,0.857142857,0
1394212,71,1394212,13942,18482,1,0,1,13,7,0,6,-1,0,0,1,2,NaN,NaN,12,13942,NaN,NaN,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.285714286,712.5714286,0,0,0,7,0.857142857,0
1394213,71,1394213,13942,18482,1,0,1,13,7,2,8,-1,0,0,1,1,NaN,NaN,13,13942,NaN,NaN,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.285714286,712.5714286,0,0,0,7,0.857142857,0
1394301,71,1394301,13943,18481,1,0,1,13,7,4,9,NA,NaN,NaN,1,0,NaN,NaN,1,13943,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,557.8571429,NA,NA,NA,7,0.857142857,NA
1394302,71,1394302,13943,18481,1,0,1,13,7,5,3,-1,0.142857143,0.142857143,1,2,NaN,NaN,2,13943,NaN,NaN,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.19047619,557.8571429,0.142857143,0.142857143,0.142857143,7,0.857142857,0
1394303,71,1394303,13943,18481,1,0,1,13,7,4,12,NA,NaN,NaN,1,1,NaN,NaN,3,13943,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,557.8571429,NA,NA,NA,7,0.857142857,NA
1394304,71,1394304,13943,18481,1,0,1,13,7,3,1,-1,0.285714286,0,1,0,NaN,NaN,4,13943,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.285714286,557.8571429,0.285714286,0,0.285714286,7,0.857142857,0
1394305,71,1394305,13943,18481,1,0,1,13,7,3,4,0,0.428571429,0.428571429,1,1,NaN,NaN,5,13943,NaN,NaN,2,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.285714286,557.8571429,0.428571429,0.428571429,0.142857143,7,0.857142857,0
1394306,71,1394306,13943,18481,1,0,1,13,7,1,2,-1,0.142857143,0,1,2,NaN,NaN,6,13943,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.285714286,557.8571429,0.142857143,0,0.142857143,7,0.857142857,0
1394307,71,1394307,13943,18481,1,0,1,13,7,9,10,NA,NaN,NaN,1,0,NaN,NaN,7,13943,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,557.8571429,NA,NA,NA,7,0.857142857,NA
1394308,71,1394308,13943,18481,1,0,1,13,7,7,11,NA,NaN,NaN,1,2,NaN,NaN,8,13943,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,557.8571429,NA,NA,NA,7,0.857142857,NA
1394309,71,1394309,13943,18481,1,0,1,13,7,7,1,-1,0,0,1,1,NaN,NaN,9,13943,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,557.8571429,0,0,0,7,0.857142857,0
1394310,71,1394310,13943,18481,1,0,1,13,7,0,5,-1,0.142857143,0,1,1,NaN,NaN,10,13943,NaN,NaN,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.19047619,557.8571429,0.142857143,0,0.142857143,7,0.857142857,0
1394311,71,1394311,13943,18481,1,0,1,13,7,3,7,0,0.714285714,0.428571429,1,2,NaN,NaN,11,13943,NaN,NaN,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,557.8571429,0.714285714,0.428571429,0,7,0.857142857,0
1394312,71,1394312,13943,18481,1,0,1,13,7,0,6,0,0.571428571,0.428571429,1,2,NaN,NaN,12,13943,NaN,NaN,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.285714286,557.8571429,0.571428571,0.428571429,0.142857143,7,0.857142857,0
1394313,71,1394313,13943,18481,1,0,1,13,7,8,8,0,0.285714286,0.428571429,1,1,NaN,NaN,13,13943,NaN,NaN,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.285714286,557.8571429,0.285714286,0.428571429,0,7,0.857142857,0
1394401,71,1394401,13944,18481,1,0,1,13,7,10,1,-1,0,0,1,0,NaN,NaN,1,13944,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,794.8571429,0,0,0,7,0.857142857,0
1394402,71,1394402,13944,18481,1,0,1,13,7,7,11,NA,NaN,NaN,1,2,NaN,NaN,2,13944,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,794.8571429,NA,NA,NA,7,0.857142857,NA
1394403,71,1394403,13944,18481,1,0,1,13,7,8,4,-1,0.428571429,0.571428571,1,1,NaN,NaN,3,13944,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.19047619,794.8571429,0.428571429,0.571428571,0.142857143,7,0.857142857,0
