matchid_playerid,playerid,matchid,settingsNum,matchDate,competitionLabel,competition,timeUncertaintyLabel,timeUncertainty,supportLabel,support,nRound,nConnected,date.time,competitive.level,replay,organizationalStructure,toleranceLabel,tolerance,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,ToA_Calculated,Q1_2,Q2_2,Q3_2,Q4_2,Q5_2,Q6_2,Q7_2,Q8_2,Q9_2,Q10_2
15164-1c506038-b5d0-4e3c-9713-3e3164e8c514,1c506038-b5d0-4e3c-9713-3e3164e8c514,15164,62,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,10,7,11/08/2020 08:20,1,FALSE,Cellular,Ambiguity Low,0,3,4,3,NA,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15164-3c47245b-b87c-48cc-b6a7-35165d337fc6,3c47245b-b87c-48cc-b6a7-35165d337fc6,15164,62,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,10,7,11/08/2020 08:20,1,FALSE,Cellular,Ambiguity Low,0,3,4,4,4,3,4,4,4,3,4,4,3,29,0,3,1,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15164-72c4d1bc-afeb-44bd-8694-100e7170c8e9,72c4d1bc-afeb-44bd-8694-100e7170c8e9,15164,62,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,10,7,11/08/2020 08:20,1,FALSE,Cellular,Ambiguity Low,0,3,4,3,NA,3,3,4,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15164-7a6f3f3a-229e-4cf1-b538-7ea2b8dac1ab,7a6f3f3a-229e-4cf1-b538-7ea2b8dac1ab,15164,62,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,10,7,11/08/2020 08:20,1,FALSE,Cellular,Ambiguity Low,0,1,3,2,4,4,3,4,3,2,3,3,3,32,2,4,1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15164-ca586fd5-d6db-42f8-890d-33a55e6b7240,ca586fd5-d6db-42f8-890d-33a55e6b7240,15164,62,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,10,7,11/08/2020 08:20,1,FALSE,Cellular,Ambiguity Low,0,3,4,4,4,3,4,4,3,4,4,4,3,26,0,4,1,1,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15164-e587f5ed-e969-40e8-9552-c4b4d6ef6e63,e587f5ed-e969-40e8-9552-c4b4d6ef6e63,15164,62,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,10,7,11/08/2020 08:20,1,FALSE,Cellular,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15164-f8c21d31-2008-4ae6-a434-e2ba077bc71c,f8c21d31-2008-4ae6-a434-e2ba077bc71c,15164,62,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,10,7,11/08/2020 08:20,1,FALSE,Cellular,Ambiguity Low,0,4,3,3,NA,NA,NA,2,3,NA,NA,2,3,23,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15165-2091d379-3c10-4e3e-9a5d-13649d86a46f,2091d379-3c10-4e3e-9a5d-13649d86a46f,15165,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 21:53,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15165-63316222-6bda-469e-bdb0-f66439252c49,63316222-6bda-469e-bdb0-f66439252c49,15165,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 21:53,1,FALSE,Network,Ambiguity Low,0,3,2,4,3,2,4,2,4,3,4,3,4,28,0,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15165-7e7cc27e-2c92-4792-bbd9-d4879e8f6127,7e7cc27e-2c92-4792-bbd9-d4879e8f6127,15165,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 21:53,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15165-94f5dcfa-4111-497c-a855-9d8709728868,94f5dcfa-4111-497c-a855-9d8709728868,15165,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 21:53,1,FALSE,Network,Ambiguity Low,0,3,3,3,3,3,3,3,4,4,4,4,4,34,3,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15165-d0ce45c4-052b-464a-a32a-1a8db98774a2,d0ce45c4-052b-464a-a32a-1a8db98774a2,15165,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 21:53,1,FALSE,Network,Ambiguity Low,0,4,3,4,4,4,4,4,4,4,4,4,3,23,0,3,1,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15165-d11c4633-482d-4cd4-b35a-f571cbc8df74,d11c4633-482d-4cd4-b35a-f571cbc8df74,15165,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 21:53,1,FALSE,Network,Ambiguity Low,0,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15165-fbb763ef-bcad-4afa-93e1-5ce0659a29eb,fbb763ef-bcad-4afa-93e1-5ce0659a29eb,15165,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 21:53,1,FALSE,Network,Ambiguity Low,0,4,3,2,3,4,3,2,3,4,2,3,4,30,1,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15166-2bffe6b4-0ce1-4665-8ee0-fd5bddba9c46,2bffe6b4-0ce1-4665-8ee0-fd5bddba9c46,15166,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:39,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,27,1,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15166-3e27f820-0151-43e1-9c80-7979a35a25f1,3e27f820-0151-43e1-9c80-7979a35a25f1,15166,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:39,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,28,1,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15166-7f716bc1-094d-459e-a280-ff477f47d2a7,7f716bc1-094d-459e-a280-ff477f47d2a7,15166,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:39,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,27,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15166-9c58fa93-187c-4c7f-ae56-82d8776ba9d5,9c58fa93-187c-4c7f-ae56-82d8776ba9d5,15166,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:39,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,27,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15166-a1649fd5-ae9d-4c28-83a9-00137167bd8c,a1649fd5-ae9d-4c28-83a9-00137167bd8c,15166,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:39,1,FALSE,Network,Ambiguity Low,0,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15166-c08545bf-97ab-4c38-8b48-01d2406e7165,c08545bf-97ab-4c38-8b48-01d2406e7165,15166,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:39,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,23,1,5,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15166-f7ea72e5-f643-4464-8e0e-42a9c3be9f16,f7ea72e5-f643-4464-8e0e-42a9c3be9f16,15166,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:39,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,27,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15168-08bc40fa-f19d-48fd-92f8-4d529ce38657,08bc40fa-f19d-48fd-92f8-4d529ce38657,15168,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,10/08/2020 05:37,1,FALSE,Network,Ambiguity Low,0,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15168-2091d379-3c10-4e3e-9a5d-13649d86a46f,2091d379-3c10-4e3e-9a5d-13649d86a46f,15168,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,10/08/2020 05:37,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15168-20aee9b3-1a59-48df-abf7-a9f7a7735d40,20aee9b3-1a59-48df-abf7-a9f7a7735d40,15168,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,10/08/2020 05:37,1,FALSE,Network,Ambiguity Low,0,2,1,3,4,2,3,2,4,2,1,2,4,20,1,4,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15168-2c94da80-49c8-40b0-9151-41c745a0bdc0,2c94da80-49c8-40b0-9151-41c745a0bdc0,15168,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,10/08/2020 05:37,1,FALSE,Network,Ambiguity Low,0,1,3,4,3,4,2,2,2,3,3,3,2,26,0,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15168-5785c8a2-b8a1-4566-b1de-7fe8ccc188cc,5785c8a2-b8a1-4566-b1de-7fe8ccc188cc,15168,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,10/08/2020 05:37,1,FALSE,Network,Ambiguity Low,0,1,3,3,3,4,1,3,3,NA,NA,NA,NA,NA,0,4,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15168-8fa08ef3-2d22-4d7f-a56e-7c6aa04992b8,8fa08ef3-2d22-4d7f-a56e-7c6aa04992b8,15168,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,10/08/2020 05:37,1,FALSE,Network,Ambiguity Low,0,4,3,2,2,2,2,3,2,3,2,3,2,23,3,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15168-94f5dcfa-4111-497c-a855-9d8709728868,94f5dcfa-4111-497c-a855-9d8709728868,15168,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,10/08/2020 05:37,1,FALSE,Network,Ambiguity Low,0,3,3,3,3,3,3,3,4,4,4,4,4,34,3,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15169-0045cf47-9091-446e-8eb1-387a5b3e3d97,0045cf47-9091-446e-8eb1-387a5b3e3d97,15169,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,1,7,10/08/2020 06:06,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,20,0,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15169-05c77a1d-ccf6-4b09-b0c6-f1b7fadfce99,05c77a1d-ccf6-4b09-b0c6-f1b7fadfce99,15169,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,1,7,10/08/2020 06:06,1,FALSE,Network,Ambiguity Low,0,3,4,3,3,3,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15169-2a2b3942-d0ef-475d-807d-0f648d025ce5,2a2b3942-d0ef-475d-807d-0f648d025ce5,15169,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,1,7,10/08/2020 06:06,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15169-39a15349-2ba6-4241-9489-c951582fd922,39a15349-2ba6-4241-9489-c951582fd922,15169,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,1,7,10/08/2020 06:06,1,FALSE,Network,Ambiguity Low,0,3,4,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15169-9de655a8-3525-4b0a-8b39-dc8adb38f750,9de655a8-3525-4b0a-8b39-dc8adb38f750,15169,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,1,7,10/08/2020 06:06,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15169-b554203f-09fd-4801-be34-08f3bf92ca56,b554203f-09fd-4801-be34-08f3bf92ca56,15169,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,1,7,10/08/2020 06:06,1,FALSE,Network,Ambiguity Low,0,3,3,4,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15169-b8cc639f-8846-453e-a249-90f9e6726bac,b8cc639f-8846-453e-a249-90f9e6726bac,15169,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,1,7,10/08/2020 06:06,1,FALSE,Network,Ambiguity Low,0,2,3,4,NA,NA,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15170-05681ef6-d054-4a6c-94ac-5483f355a8e6,05681ef6-d054-4a6c-94ac-5483f355a8e6,15170,63,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,11/08/2020 15:47,1,FALSE,Network,Ambiguity Low,0,4,2,3,3,4,0,1,2,4,4,2,4,32,0,5,0,0,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15170-a0a802d7-648b-4314-84bb-62db4aea388c,a0a802d7-648b-4314-84bb-62db4aea388c,15170,63,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,11/08/2020 15:47,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15170-b9e191f2-9645-459f-8223-d76e27a83511,b9e191f2-9645-459f-8223-d76e27a83511,15170,63,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,11/08/2020 15:47,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15170-c90911ff-fd96-490d-8061-804e8e289496,c90911ff-fd96-490d-8061-804e8e289496,15170,63,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,11/08/2020 15:47,1,FALSE,Network,Ambiguity Low,0,2,2,3,1,3,4,3,2,4,3,3,3,28,0,4,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15170-da74741b-3301-454b-bb90-57c0d2b1b527,da74741b-3301-454b-bb90-57c0d2b1b527,15170,63,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,11/08/2020 15:47,1,FALSE,Network,Ambiguity Low,0,1,2,3,NA,NA,3,4,3,4,4,3,4,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15170-f36820f7-5b56-4899-847b-81b54dffdd24,f36820f7-5b56-4899-847b-81b54dffdd24,15170,63,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,11/08/2020 15:47,1,FALSE,Network,Ambiguity Low,0,4,4,4,4,4,4,4,4,4,4,4,4,40,0,0,0,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15170-fa71ba0b-5d6d-4cc0-bf1e-b82421e05cc7,fa71ba0b-5d6d-4cc0-bf1e-b82421e05cc7,15170,63,11/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,11/08/2020 15:47,1,FALSE,Network,Ambiguity Low,0,4,0,4,2,3,2,2,4,4,3,2,2,23,0,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15171-0a85ead2-cc47-4655-b218-1b60f6f002ab,0a85ead2-cc47-4655-b218-1b60f6f002ab,15171,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:12,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15171-226f9641-168d-4fab-8f8c-4c88aceaceaf,226f9641-168d-4fab-8f8c-4c88aceaceaf,15171,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:12,1,FALSE,Network,Ambiguity Low,0,2,3,4,3,2,1,3,4,2,3,2,3,28,0,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15171-40b8a9e3-659b-4184-ae3c-778d3bc033ea,40b8a9e3-659b-4184-ae3c-778d3bc033ea,15171,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:12,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,32,1,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15171-6e268609-3dcc-4015-b3e3-9035b32f79c9,6e268609-3dcc-4015-b3e3-9035b32f79c9,15171,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:12,1,FALSE,Network,Ambiguity Low,0,4,4,3,3,3,4,3,3,3,3,3,4,NA,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15171-842d87b9-e834-4d10-97e5-8879e45a8d6c,842d87b9-e834-4d10-97e5-8879e45a8d6c,15171,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:12,1,FALSE,Network,Ambiguity Low,0,4,3,2,3,4,3,2,4,3,2,2,4,28,0,4,0,0,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15171-94f5dcfa-4111-497c-a855-9d8709728868,94f5dcfa-4111-497c-a855-9d8709728868,15171,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:12,1,FALSE,Network,Ambiguity Low,0,3,3,3,3,3,3,3,4,4,4,4,4,34,3,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15171-e83f67dc-1241-4bbb-899e-e683305443ad,e83f67dc-1241-4bbb-899e-e683305443ad,15171,63,10/08/2020,Weak,1,FALSE,0,HighStatus_HighLegitimacy,0,13,7,09/08/2020 23:12,1,FALSE,Network,Ambiguity Low,0,4,3,3,4,3,3,3,4,3,4,3,4,NA,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15178-1ef1f06d-f1d0-46cd-b857-96f7fd1f31b1,1ef1f06d-f1d0-46cd-b857-96f7fd1f31b1,15178,64,10/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 23:03,1,FALSE,Hierarchical,Ambiguity Low,0,2,2,2,NA,NA,2,3,NA,2,NA,2,3,34,1,4,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15178-5c8a9fda-3c8c-4a5e-94dd-11d7fda88eee,5c8a9fda-3c8c-4a5e-94dd-11d7fda88eee,15178,64,10/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 23:03,1,FALSE,Hierarchical,Ambiguity Low,0,1,3,1,2,1,3,1,2,0,3,4,1,25,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15178-7e7cc27e-2c92-4792-bbd9-d4879e8f6127,7e7cc27e-2c92-4792-bbd9-d4879e8f6127,15178,64,10/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 23:03,1,FALSE,Hierarchical,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15178-acd3965b-8651-44bc-ba77-e3230fc3bd2b,acd3965b-8651-44bc-ba77-e3230fc3bd2b,15178,64,10/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 23:03,1,FALSE,Hierarchical,Ambiguity Low,0,0,2,0,2,1,4,1,2,1,3,0,3,26,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15178-d0ce45c4-052b-464a-a32a-1a8db98774a2,d0ce45c4-052b-464a-a32a-1a8db98774a2,15178,64,10/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 23:03,1,FALSE,Hierarchical,Ambiguity Low,0,4,3,4,4,4,4,4,4,4,4,4,3,23,0,3,1,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15178-def7d85f-6eae-4a0a-943e-a3018974dcf2,def7d85f-6eae-4a0a-943e-a3018974dcf2,15178,64,10/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 23:03,1,FALSE,Hierarchical,Ambiguity Low,0,0,2,1,3,1,0,2,3,1,4,1,2,19,2,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15178-ea515826-8e8c-4eb6-92b2-a41305b1599a,ea515826-8e8c-4eb6-92b2-a41305b1599a,15178,64,10/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 23:03,1,FALSE,Hierarchical,Ambiguity Low,0,1,2,3,1,2,3,0,2,3,4,1,2,25,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15183-05681ef6-d054-4a6c-94ac-5483f355a8e6,05681ef6-d054-4a6c-94ac-5483f355a8e6,15183,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 18:31,1,FALSE,Cellular,Ambiguity Low,0,4,2,3,3,4,0,1,2,4,4,2,4,32,0,5,0,0,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15183-0b906f65-92ec-4c0d-ac52-02dd77abd3cb,0b906f65-92ec-4c0d-ac52-02dd77abd3cb,15183,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 18:31,1,FALSE,Cellular,Ambiguity Low,0,4,4,4,4,4,4,0,2,3,3,3,3,NA,0,4,0,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15183-2a2e11d0-d88e-4579-ba5c-b3d3dd49416f,2a2e11d0-d88e-4579-ba5c-b3d3dd49416f,15183,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 18:31,1,FALSE,Cellular,Ambiguity Low,0,4,4,3,4,3,2,3,3,3,2,3,3,28,1,4,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15183-3cf1cb50-21bf-4009-84ff-de1937feff5f,3cf1cb50-21bf-4009-84ff-de1937feff5f,15183,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 18:31,1,FALSE,Cellular,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15183-40f87875-3a60-4dba-9059-9f517b6ba4e9,40f87875-3a60-4dba-9059-9f517b6ba4e9,15183,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 18:31,1,FALSE,Cellular,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15183-4a5c842b-68ec-464f-8fc4-7505b2dc8063,4a5c842b-68ec-464f-8fc4-7505b2dc8063,15183,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 18:31,1,FALSE,Cellular,Ambiguity Low,0,1,3,4,3,2,4,4,3,4,1,1,4,23,0,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15183-a0a802d7-648b-4314-84bb-62db4aea388c,a0a802d7-648b-4314-84bb-62db4aea388c,15183,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 18:31,1,FALSE,Cellular,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15186-2a2e11d0-d88e-4579-ba5c-b3d3dd49416f,2a2e11d0-d88e-4579-ba5c-b3d3dd49416f,15186,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 19:56,1,FALSE,Cellular,Ambiguity Low,0,4,4,3,4,3,2,3,3,3,2,3,3,28,1,4,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15186-3cf1cb50-21bf-4009-84ff-de1937feff5f,3cf1cb50-21bf-4009-84ff-de1937feff5f,15186,65,09/08/2020,Weak,1,FALSE,0,LowStatus_HighLegitimacy,1,13,7,09/08/2020 19:56,1,FALSE,Cellular,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
