"matchid","round","h1.1","h1.3","h2.1","h2.2","h2.3","h2.4","h2.5","h2.6","h3.2","h3.3","h3.4","h3.5","tools","innovation","CSE","leaderChoice","nConnected","h3.1","date/time","replay","consumableKey","settingsNum"
"1098","6","0","0","1","1",NA,NA,NA,NA,"0","9","1","2","2","1","4.28","Dynamite","5",0,"2018-11-14 20:30:34","True","prod_low_0_replay","7"
"1098","7","0","2","1","0","0","1",NA,NA,"0","9","1","1","1","0","4.28","TNTbarrel","5",0,"2018-11-14 20:30:34","True","prod_low_0_replay","7"
"1098","8","0","0","1",NA,NA,NA,NA,NA,"0","9","1","2","9",NA,"4.28","TNTbarrel","5",0,"2018-11-14 20:30:34","True","prod_low_0_replay","7"
"1098","9","0","1","1",NA,NA,"0",NA,NA,"0","9","1","1","4","1","4.28","RDX","5",0,"2018-11-14 20:30:34","True","prod_low_0_replay","7"
"1098","10","0","0","1",NA,NA,NA,"0",NA,"0","9","1","1","5","1","4.28","Mine2","5",0,"2018-11-14 20:30:34","True","prod_low_0_replay","7"
"1098","11","0","0","1",NA,NA,NA,NA,"0","0","9","1","1","7","1","4.28","Mine2","5",0,"2018-11-14 20:30:34","True","prod_low_0_replay","7"
"1098","12","0","0","1",NA,NA,NA,"1",NA,"0","9","1","1","6","0","4.28","Mine3","5",0,"2018-11-14 20:30:34","True","prod_low_0_replay","7"
"1098","13","0","0","1",NA,NA,NA,NA,"1","0","9","1","1","8","1","4.28","Mine3","5",0,"2018-11-14 20:30:34","True","prod_low_0_replay","7"
"1099","1","0","0","1","0","0","1",NA,NA,"0","9","0","0","1","0","4.46666666666667","TNTbarrel","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","2","0","0","1",NA,NA,NA,NA,NA,"0","9","0","1","9",NA,"4.46666666666667","TNTbarrel","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","3","0","0","1","1",NA,NA,NA,NA,"0","9","0","1","2","0","4.46666666666667","BlackPowder","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","4","0","1","1","0","0","1",NA,NA,"0","9","0","1","1","0","4.46666666666667","TNTbarrel","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","5","0","2","1",NA,NA,"0",NA,NA,"0","9","0","1","4","1","4.46666666666667","RDX","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","6","0","0","1","0","0","1",NA,NA,"0","9","0","2","1","0","4.46666666666667","TNTbarrel","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","7","0","2","1",NA,NA,NA,NA,NA,"0","9","0","1","11",NA,"4.46666666666667","SatchelCharge","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","8","0","0","1",NA,NA,NA,NA,NA,"0","9","0","2","12",NA,"4.46666666666667","SatchelCharge","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","9","0","1","1",NA,"1",NA,NA,NA,"0","9","0","1","3","0","4.46666666666667","BlackPowder","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","10","0","0","1",NA,NA,NA,"0",NA,"0","9","0","1","5","1","4.46666666666667","Mine2","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","11","0","0","1",NA,NA,NA,NA,"0","0","9","0","1","7","0","4.46666666666667","BlackPowder","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","12","0","0","1",NA,NA,NA,"1",NA,"0","9","0","1","6","1","4.46666666666667","Mine4","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1099","13","0","0","1",NA,NA,NA,NA,"1","0","9","0","1","8","1","4.46666666666667","Mine4","5",0,"2018-11-14 20:06:40","False","prod_low_0_firsttime","8"
"1100","1","0","0","1","0","0","1",NA,NA,"0","9","0","0","1","0","4.1","TNTbarrel","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","2","0","0","1",NA,"1",NA,NA,NA,"0","9","0","1","3","0","4.1","BlackPowder","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","3","0","0","1","1",NA,NA,NA,NA,"0","9","0","1","2","1","4.1","Dynamite","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","4","0","1","1","0","0","1",NA,NA,"0","9","0","1","1","0","4.1","TNTbarrel","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","5","0","2","1",NA,NA,NA,NA,NA,"0","9","0","1","12",NA,"4.1","SatchelCharge","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","6","0","0","1",NA,NA,NA,NA,NA,"0","9","0","2","9",NA,"4.1","TNTbarrel","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","7","0","2","1",NA,NA,NA,NA,NA,"0","9","0","1","11",NA,"4.1","SatchelCharge","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","8","0","0","1","0","0","1",NA,NA,"0","9","0","2","1","0","4.1","TNTbarrel","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","9","0","1","1",NA,NA,"0",NA,NA,"0","9","0","1","4","0","4.1","Dynamite","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","10","0","0","1",NA,NA,NA,"0",NA,"0","9","0","1","5","1","4.1","Mine2","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","11","0","0","1",NA,NA,NA,NA,"0","0","9","0","1","7","1","4.1","Mine2","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","12","0","0","1",NA,NA,NA,"1",NA,"0","9","0","1","6","1","4.1","Mine4","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1100","13","0","0","1",NA,NA,NA,NA,"1","0","9","0","1","8","1","4.1","Mine4","4",0,"2018-11-14 10:06:15","False","prod_low_0_firsttime","8"
"1101","1","0","0","1",NA,NA,"0",NA,NA,"0","9","0","0","4","0","3.7","Dynamite","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","2","0","0","1",NA,"1",NA,NA,NA,"0","9","0","1","3","0","3.7","BlackPowder","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","3","0","0","1",NA,NA,NA,NA,NA,"0","9","0","1","11",NA,"3.7","SatchelCharge","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","4","0","1","1",NA,NA,NA,NA,NA,"0","9","0","1","9",NA,"3.7","TNTbarrel","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","5","0","2","1","0","0","1",NA,NA,"0","9","0","1","1","0","3.7","TNTbarrel","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","6","0","0","1","0","0","1",NA,NA,"0","9","0","2","1","0","3.7","TNTbarrel","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","7","0","2","1",NA,NA,NA,NA,NA,"0","9","0","1","12",NA,"3.7","SatchelCharge","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","8","0","0","1","0","0","1",NA,NA,"0","9","0","2","1","0","3.7","TNTbarrel","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","9","0","1","1","1",NA,NA,NA,NA,"0","9","0","1","2","0","3.7","BlackPowder","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","10","0","0","1",NA,NA,NA,"0",NA,"0","9","0","1","5","0","3.7","Mine1","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","11","0","0","1",NA,NA,NA,NA,"0","0","9","0","1","7","0","3.7","BlackPowder","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","12","0","0","1",NA,NA,NA,"1",NA,"0","9","0","1","6","1","3.7","Mine4","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1101","13","0","0","1",NA,NA,NA,NA,"1","0","9","0","1","8","1","3.7","Mine4","3",0,"2018-11-14 10:20:48","True","prod_low_0_replay","8"
"1104","1","0","0","0",NA,NA,NA,NA,NA,"1","9","1","0","9",NA,"3.85","TNTbarrel","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","2","0","0","0",NA,NA,NA,NA,NA,"1","9","1","1","12",NA,"3.85","SatchelCharge","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","3","0","0","0","0","0","1",NA,NA,"1","9","1","1","1","0","3.85","TNTbarrel","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","4","0","1","0","0","0","1",NA,NA,"1","9","1","1","1","0","3.85","TNTbarrel","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","5","0","2","0",NA,NA,NA,NA,NA,"1","9","1","1","11",NA,"3.85","SatchelCharge","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","6","0","0","0","0","0","1",NA,NA,"1","9","1","2","1","1","3.85","SatchelCharge","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","7","0","2","0",NA,"1",NA,NA,NA,"1","9","1","1","3","0","3.85","BlackPowder","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","8","0","0","0",NA,NA,"0",NA,NA,"1","9","1","2","4","1","3.85","RDX","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","9","0","1","0","1",NA,NA,NA,NA,"1","9","1","1","2","1","3.85","Dynamite","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","10","0","0","0",NA,NA,NA,"0",NA,"1","9","1","1","5","1","3.85","Mine2","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","11","0","0","0",NA,NA,NA,NA,"0","1","9","1","1","7","1","3.85","Mine2","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","12","0","0","0",NA,NA,NA,"1",NA,"1","9","1","1","6","1","3.85","Mine4","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1104","13","0","0","0",NA,NA,NA,NA,"1","1","9","1","1","8","1","3.85","Mine4","5",1,"2018-11-14 20:10:07","False","prod_high_0_firsttime","9"
"1105","1","0","0","0",NA,NA,NA,NA,NA,"1","9","1","0","12",NA,"3.85","SatchelCharge","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","2","0","0","0",NA,NA,NA,NA,NA,"1","9","1","1","9",NA,"3.85","TNTbarrel","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","3","0","0","0","1",NA,NA,NA,NA,"1","9","1","1","2","0","3.85","BlackPowder","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","4","0","1","0",NA,NA,"0",NA,NA,"1","9","1","1","4","0","3.85","Dynamite","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","5","0","2","0","0","0","1",NA,NA,"1","9","1","1","1","0","3.85","TNTbarrel","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","6","0","0","0",NA,NA,NA,NA,NA,"1","9","1","2","11",NA,"3.85","SatchelCharge","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","7","0","2","0","0","0","1",NA,NA,"1","9","1","1","1","0","3.85","TNTbarrel","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","8","0","0","0",NA,"1",NA,NA,NA,"1","9","1","2","3","1","3.85","RDX","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","9","0","1","0","0","0","1",NA,NA,"1","9","1","1","1","0","3.85","TNTbarrel","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","10","0","0","0",NA,NA,NA,"0",NA,"1","9","1","1","5","1","3.85","Mine2","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","11","0","0","0",NA,NA,NA,NA,"0","1","9","1","1","7","1","3.85","Mine2","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","12","0","0","0",NA,NA,NA,"1",NA,"1","9","1","1","6","1","3.85","Mine4","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1105","13","0","0","0",NA,NA,NA,NA,"1","1","9","1","1","8","1","3.85","Mine4","5",1,"2018-11-14 20:32:43","True","prod_high_0_replay","9"
"1108","1","0","0","0",NA,"1",NA,NA,NA,"1","9","0","0","3","0","4.56","BlackPowder","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","2","0","0","0","0","0","1",NA,NA,"1","9","0","1","1","0","4.56","TNTbarrel","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","3","0","0","0",NA,NA,NA,NA,NA,"1","9","0","1","11",NA,"4.56","SatchelCharge","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","4","0","1","0",NA,NA,NA,NA,NA,"1","9","0","1","12",NA,"4.56","SatchelCharge","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","5","0","2","0","0","0","1",NA,NA,"1","9","0","1","1","1","4.56","SatchelCharge","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","6","0","0","0",NA,NA,"0",NA,NA,"1","9","0","2","4","1","4.56","RDX","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","7","0","2","0","0","0","1",NA,NA,"1","9","0","1","1","0","4.56","TNTbarrel","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","8","0","0","0","1",NA,NA,NA,NA,"1","9","0","2","2","1","4.56","Dynamite","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","9","0","1","0",NA,NA,NA,NA,NA,"1","9","0","1","9",NA,"4.56","TNTbarrel","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","10","0","0","0",NA,NA,NA,"0",NA,"1","9","0","1","5","1","4.56","Mine2","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","11","0","0","0",NA,NA,NA,NA,"0","1","9","0","1","7","1","4.56","Mine2","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","12","0","0","0",NA,NA,NA,"1",NA,"1","9","0","1","6","1","4.56","Mine4","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1108","13","0","0","0",NA,NA,NA,NA,"1","1","9","0","1","8","1","4.56","Mine4","5",1,"2018-11-14 10:04:40","False","prod_high_0_firsttime","10"
"1111","1","0","0","0",NA,NA,NA,NA,NA,"0","9","1","0","12",NA,"3.75","SatchelCharge","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","2","0","0","0",NA,NA,NA,NA,NA,"0","9","1","1","9",NA,"3.75","TNTbarrel","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","3","0","0","0","0","0","1",NA,NA,"0","9","1","1","1","0","3.75","TNTbarrel","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","4","0","1","0",NA,"1",NA,NA,NA,"0","9","1","1","3","0","3.75","BlackPowder","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","5","0","2","0","1",NA,NA,NA,NA,"0","9","1","1","2","0","3.75","BlackPowder","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","6","0","0","0","0","0","1",NA,NA,"0","9","1","2","1","1","3.75","SatchelCharge","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","7","0","2","0","0","0","1",NA,NA,"0","9","1","1","1","0","3.75","TNTbarrel","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","8","0","0","0",NA,NA,NA,NA,NA,"0","9","1","2","11",NA,"3.75","SatchelCharge","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","9","0","1","0",NA,NA,"0",NA,NA,"0","9","1","1","4","1","3.75","RDX","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","10","0","0","0",NA,NA,NA,"0",NA,"0","9","1","1","5","0","3.75","Mine1","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","11","0","0","0",NA,NA,NA,NA,"0","0","9","1","1","7","1","3.75","Mine1","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","12","0","0","0",NA,NA,NA,"1",NA,"0","9","1","1","6","1","3.75","Mine4","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1111","13","0","0","0",NA,NA,NA,NA,"1","0","9","1","1","8","0","3.75","BlackPowder","5",1,"2018-11-14 10:05:39","False","prod_high_0_firsttime","11"
"1115","1","0","0","0",NA,"1",NA,NA,NA,"0","9","0","0","3","0","NaN","BlackPowder","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","2","0","0","0","0","0","1",NA,NA,"0","9","0","1","1","1","NaN","SatchelCharge","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","3","0","0","0",NA,NA,NA,NA,NA,"0","9","0","1","11",NA,"NaN","SatchelCharge","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","4","0","1","0",NA,NA,NA,NA,NA,"0","9","0","1","12",NA,"NaN","SatchelCharge","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","5","0","2","0","0","0","1",NA,NA,"0","9","0","1","1","1","NaN","SatchelCharge","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","6","0","0","0",NA,NA,NA,NA,NA,"0","9","0","2","9",NA,"NaN","TNTbarrel","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","7","0","2","0","1",NA,NA,NA,NA,"0","9","0","1","2","0","NaN","BlackPowder","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","8","0","0","0",NA,NA,"0",NA,NA,"0","9","0","2","4","1","NaN","RDX","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","9","0","1","0","0","0","1",NA,NA,"0","9","0","1","1","0","NaN","TNTbarrel","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","10","0","0","0",NA,NA,NA,"0",NA,"0","9","0","1","5","0","NaN","Mine1","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1115","11","0","0","0",NA,NA,NA,NA,"0","0","9","0","1","7","1","NaN","Mine1","5",1,"2018-11-14 20:12:16","False","prod_high_0_firsttime","12"
"1116","1","0","0","0",NA,NA,NA,NA,NA,"0","9","0","0","11",NA,"3.2","SatchelCharge","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","2","0","0","0",NA,"1",NA,NA,NA,"0","9","0","1","3","0","3.2","BlackPowder","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","3","0","0","0","0","0","1",NA,NA,"0","9","0","1","1","0","3.2","TNTbarrel","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","4","0","1","0",NA,NA,"0",NA,NA,"0","9","0","1","4","1","3.2","RDX","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","5","0","2","0",NA,NA,NA,NA,NA,"0","9","0","1","12",NA,"3.2","SatchelCharge","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","6","0","0","0",NA,NA,NA,NA,NA,"0","9","0","2","9",NA,"3.2","TNTbarrel","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","7","0","2","0","0","0","1",NA,NA,"0","9","0","1","1","1","3.2","SatchelCharge","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","8","0","0","0","1",NA,NA,NA,NA,"0","9","0","2","2","0","3.2","BlackPowder","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","9","0","1","0","0","0","1",NA,NA,"0","9","0","1","1","1","3.2","SatchelCharge","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","10","0","0","0",NA,NA,NA,"0",NA,"0","9","0","1","5","0","3.2","Mine1","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","11","0","0","0",NA,NA,NA,NA,"0","0","9","0","1","7","1","3.2","Mine1","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","12","0","0","0",NA,NA,NA,"1",NA,"0","9","0","1","6","1","3.2","Mine4","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1116","13","0","0","0",NA,NA,NA,NA,"1","0","9","0","1","8","1","3.2","Mine4","4",1,"2018-11-14 20:03:59","False","prod_high_0_firsttime","12"
"1119","1","0","0","0",NA,NA,NA,NA,NA,"1","9","1","0","9",NA,"NaN","TNTbarrel","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","2","0","0","0",NA,NA,NA,NA,NA,"1","9","1","1","12",NA,"NaN","SatchelCharge","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","3","0","0","0","0","0","1",NA,NA,"1","9","1","1","1","0","NaN","TNTbarrel","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","4","0","1","0",NA,"1",NA,NA,NA,"1","9","1","1","3","0","NaN","BlackPowder","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","5","0","2","0","0","0","1",NA,NA,"1","9","1","1","1","0","NaN","TNTbarrel","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","6","0","0","0","0","0","1",NA,NA,"1","9","1","2","1","0","NaN","TNTbarrel","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","7","0","2","0","1",NA,NA,NA,NA,"1","9","1","1","2","1","NaN","Dynamite","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","8","0","0","0",NA,NA,"0",NA,NA,"1","9","1","2","4","0","NaN","Dynamite","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","9","0","1","0",NA,NA,NA,NA,NA,"1","9","1","1","11",NA,"NaN","SatchelCharge","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","10","0","0","0",NA,NA,NA,"0",NA,"1","9","1","1","5","1","NaN","Mine2","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1119","11","0","0","0",NA,NA,NA,NA,"0","1","9","1","1","7","1","NaN","Mine2","5",0,"2018-11-14 20:17:52","False","prod_low_0_firsttime","13"
"1121","1","0","0","0","0","0","1",NA,NA,"1","9","1","0","1","0","3.4","TNTbarrel","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","2","0","0","0",NA,"1",NA,NA,NA,"1","9","1","1","3","0","3.4","BlackPowder","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","3","0","0","0",NA,NA,NA,NA,NA,"1","9","1","1","12",NA,"3.4","SatchelCharge","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","4","0","1","0",NA,NA,NA,NA,NA,"1","9","1","1","11",NA,"3.4","SatchelCharge","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","5","0","2","0","0","0","1",NA,NA,"1","9","1","1","1","0","3.4","TNTbarrel","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","6","0","0","0",NA,NA,"0",NA,NA,"1","9","1","2","4","1","3.4","RDX","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","7","0","2","0","1",NA,NA,NA,NA,"1","9","1","1","2","0","3.4","BlackPowder","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","8","0","0","0","0","0","1",NA,NA,"1","9","1","2","1","0","3.4","TNTbarrel","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","9","0","1","0",NA,NA,NA,NA,NA,"1","9","1","1","9",NA,"3.4","TNTbarrel","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
"1121","10","0","0","0",NA,NA,NA,"0",NA,"1","9","1","1","5","1","3.4","Mine2","3",0,"2018-11-14 20:12:54","True","prod_low_0_replay","13"
