"session","round","playerid","alterid","previouslytie","nowtie","playeraction","alteraction","other_d","action_num","break_tie","make_tie","state","CC","DD","player_empanel_id","alter_empanel_id"
"e1.5_2017-09-06",7,"Aosqpm7K","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4198745311_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",7,"Aosqpm7K","L3XqYDJz",1,0,"C","C",0,1,1,0,"CC",1,0,"4198745311_78419_01","008751_S01_HH"
"e1.5_2017-09-06",7,"Aosqpm7K","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4198745311_78419_01","4209514667_78419_01"
"e1.8_2017-09-17",7,"b3pCCPJi","OSo4hIty",0,1,"C","C",0,1,0,1,"CC",1,0,"4142196852_78419_01","4206014237_78419_01"
"e1.8_2017-09-17",7,"b3pCCPJi","tqPAyJE4",0,1,"C","C",0,1,0,1,"CC",1,0,"4142196852_78419_01","4224780943_78419_01"
"e1.2_2017-08-24",7,"BTEQAhN9","YsqB1Gnw",1,1,"C","C",0,1,0,1,"CC",1,0,"4141905319_78419_01","070133_S02_01"
"e1.5_2017-09-06",7,"c6i3AAwk","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","008751_S01_HH"
"e1.5_2017-09-06",7,"ctPYgH2O","HDIRa6VS",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",7,"ctPYgH2O","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4224774627_78419_01"
"e1.5_2017-09-06",7,"ctPYgH2O","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4209514667_78419_01"
"e1.5_2017-09-06",7,"ctPYgH2O","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4183007714_78419_01"
"e1.8_2017-09-17",7,"dbeyNtbX","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"087915_S02_02","143881_3992_01"
"e1.8_2017-09-17",7,"dbeyNtbX","wU4n9hI1",1,1,"C","C",0,0,0,0,"CC",1,0,"087915_S02_02","4198699806_78419_01"
"e1.8_2017-09-17",7,"E1MjVql9","dbeyNtbX",1,1,"C","C",0,0,0,0,"CC",1,0,"4210170720_78419_01","087915_S02_02"
"e1.2_2017-08-24",7,"gtw6tUet","YsqB1Gnw",1,1,"C","C",0,0,0,0,"CC",1,0,"1682633998_78419_01","070133_S02_01"
"e1.5_2017-09-06",7,"Gvw2kAUr","7tq3tbUd",1,1,"D","C",0,0,0,0,"DC",0,0,"006297_S01_HH","1586698951_78419_01"
"e1.5_2017-09-06",7,"Gvw2kAUr","S9a33uXU",1,1,"D","C",0,0,0,0,"DC",0,0,"006297_S01_HH","4191195351_5107_01"
"e1.5_2017-09-06",7,"Gvw2kAUr","uXJWcSH5",1,1,"D","C",0,0,0,0,"DC",0,0,"006297_S01_HH","025702_S01_HH"
"e1.5_2017-09-06",7,"HDIRa6VS","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4135951463_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",7,"HDIRa6VS","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4135951463_78419_01","008751_S01_HH"
"e1.5_2017-09-06",7,"HDIRa6VS","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4135951463_78419_01","4209514667_78419_01"
"e1.5_2017-09-06",7,"HDIRa6VS","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"4135951463_78419_01","4198746872_78419_01"
"e1.8_2017-09-17",7,"jLzegXH6","OSo4hIty",1,1,"C","C",0,0,0,0,"CC",1,0,"4210178541_78419_01","4206014237_78419_01"
"e1.8_2017-09-17",7,"jLzegXH6","S2AgJ1pT",0,1,"C","C",0,1,0,1,"CC",1,0,"4210178541_78419_01","143881_3992_01"
"e1.5_2017-09-06",7,"L3XqYDJz","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4198730040_78419_01"
"e1.8_2017-09-17",7,"Lr3wZh88","CDitEj5Y",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","4210176701_78419_01"
"e1.8_2017-09-17",7,"Lr3wZh88","dbeyNtbX",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","087915_S02_02"
"e1.5_2017-09-06",7,"LYgovvuG","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4198734039_78419_01"
"e1.5_2017-09-06",7,"LYgovvuG","Gvw2kAUr",1,0,"C","D",1,1,1,0,"CD",0,0,"028085_S01_HH","006297_S01_HH"
"e1.5_2017-09-06",7,"LYgovvuG","HDIRa6VS",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4135951463_78419_01"
"e1.5_2017-09-06",7,"LYgovvuG","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4224774627_78419_01"
"e1.5_2017-09-06",7,"LYgovvuG","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4209514667_78419_01"
"e1.5_2017-09-06",7,"OmtdCXCq","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","111400_3992_01"
"e1.5_2017-09-06",7,"OmtdCXCq","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","008751_S01_HH"
"e1.5_2017-09-06",7,"OmtdCXCq","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4210177559_78419_01"
"e1.8_2017-09-17",7,"OSo4hIty","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"4206014237_78419_01","143881_3992_01"
"e1.8_2017-09-17",7,"OSo4hIty","w0pqJYEi",1,1,"C","C",0,0,0,0,"CC",1,0,"4206014237_78419_01","4109809643_78419_01"
"e1.5_2017-09-06",7,"QqZJQqSV","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","1590401214_78419_01"
"e1.5_2017-09-06",7,"QqZJQqSV","Gvw2kAUr",1,1,"C","D",1,0,0,0,"CD",0,0,"1104441209_23694_01","006297_S01_HH"
"e1.2_2017-08-24",7,"raYY3tzu","BTEQAhN9",1,1,"C","C",0,1,0,1,"CC",1,0,"4224781187_78419_01","4141905319_78419_01"
"e1.2_2017-08-24",7,"raYY3tzu","YsqB1Gnw",1,1,"C","C",0,0,0,0,"CC",1,0,"4224781187_78419_01","070133_S02_01"
"e1.2_2017-08-24",7,"RqcdeZA7","U6TIZF22",1,1,"C","C",0,0,0,0,"CC",1,0,"81614639_23694_01","4135950385_78419_01"
"e1.8_2017-09-17",7,"S2AgJ1pT","E1MjVql9",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4210170720_78419_01"
"e1.8_2017-09-17",7,"S2AgJ1pT","Lr3wZh88",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","061301_S02_02"
"e1.8_2017-09-17",7,"S2AgJ1pT","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4224780943_78419_01"
"e1.8_2017-09-17",7,"S2AgJ1pT","w0pqJYEi",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4109809643_78419_01"
"e1.5_2017-09-06",7,"S9a33uXU","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4198734039_78419_01"
"e1.5_2017-09-06",7,"S9a33uXU","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","1104441209_23694_01"
"e1.5_2017-09-06",7,"S9a33uXU","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4183007714_78419_01"
"e1.2_2017-08-24",7,"SJ4dRWlS","2eCW1FlE",1,1,"C","C",0,0,0,0,"CC",1,0,"4098587119_78419_01","4142230532_78419_01"
"e1.8_2017-09-17",7,"tqPAyJE4","w0pqJYEi",1,1,"C","C",0,0,0,0,"CC",1,0,"4224780943_78419_01","4109809643_78419_01"
"e1.2_2017-08-24",7,"U6TIZF22","5Dc9pgMR",1,0,"C","D",1,1,1,0,"CD",0,0,"4135950385_78419_01","1869079206_78419_01"
"e1.2_2017-08-24",7,"U6TIZF22","BTEQAhN9",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","4141905319_78419_01"
"e1.2_2017-08-24",7,"U6TIZF22","SJ4dRWlS",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","4098587119_78419_01"
"e1.5_2017-09-06",7,"uaj5qefo","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",7,"uaj5qefo","7tq3tbUd",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",7,"uaj5qefo","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",7,"uaj5qefo","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4183007714_78419_01"
"e1.5_2017-09-06",7,"uXJWcSH5","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198745311_78419_01"
"e1.5_2017-09-06",7,"uXJWcSH5","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198734039_78419_01"
"e1.5_2017-09-06",7,"uXJWcSH5","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4209514667_78419_01"
"e1.5_2017-09-06",7,"VJyZMbUX","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",7,"VJyZMbUX","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",7,"VJyZMbUX","HDIRa6VS",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",7,"VJyZMbUX","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","008751_S01_HH"
"e1.5_2017-09-06",7,"VJyZMbUX","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4209514667_78419_01"
"e1.8_2017-09-17",7,"w0pqJYEi","dbeyNtbX",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","087915_S02_02"
"e1.8_2017-09-17",7,"wU4n9hI1","OSo4hIty",0,1,"C","C",0,1,0,1,"CC",1,0,"4198699806_78419_01","4206014237_78419_01"
"e1.2_2017-08-24",7,"xA3rMUGc","BTEQAhN9",1,1,"C","C",0,0,0,0,"CC",1,0,"4224782522_78419_01","4141905319_78419_01"
"e1.2_2017-08-24",7,"xA3rMUGc","SJ4dRWlS",0,1,"C","C",0,1,0,1,"CC",1,0,"4224782522_78419_01","4098587119_78419_01"
"e1.5_2017-09-06",7,"Xu1iETkg","16hkBHE1",0,1,"C","C",0,1,0,1,"CC",1,0,"4198746872_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",7,"Xu1iETkg","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",7,"Xu1iETkg","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",7,"Xu1iETkg","Gvw2kAUr",1,0,"C","D",1,1,1,0,"CD",0,0,"4198746872_78419_01","006297_S01_HH"
"e1.5_2017-09-06",7,"Xu1iETkg","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","028085_S01_HH"
"e1.5_2017-09-06",7,"Xu1iETkg","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","1104441209_23694_01"
"e1.2_2017-08-24",7,"YsqB1Gnw","8xSP33VT",1,1,"C","C",0,0,0,0,"CC",1,0,"070133_S02_01","063329_S02_02"
"e1.5_2017-09-06",7,"ZZXk3eCC","Aosqpm7K",0,1,"C","C",0,1,0,1,"CC",1,0,"4183007714_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",7,"ZZXk3eCC","Gvw2kAUr",0,1,"C","D",1,1,0,1,"CD",0,0,"4183007714_78419_01","006297_S01_HH"
"e1.5_2017-09-06",8,"16hkBHE1","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",8,"16hkBHE1","Gvw2kAUr",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","006297_S01_HH"
"e1.5_2017-09-06",8,"1RCOHcfE","Aosqpm7K",1,1,"C","C",0,1,0,1,"CC",1,0,"111400_3992_01","4198745311_78419_01"
"e1.5_2017-09-06",8,"1RCOHcfE","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","4198734039_78419_01"
"e1.5_2017-09-06",8,"1RCOHcfE","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","4209514667_78419_01"
"e1.5_2017-09-06",8,"1RCOHcfE","uXJWcSH5",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","025702_S01_HH"
"e1.2_2017-08-24",8,"2eCW1FlE","V8er8tZD",1,1,"C","C",0,0,0,0,"CC",1,0,"4142230532_78419_01","4109808109_78419_01"
"e1.2_2017-08-24",8,"2eCW1FlE","xA3rMUGc",1,1,"C","C",0,0,0,0,"CC",1,0,"4142230532_78419_01","4224782522_78419_01"
"e1.5_2017-09-06",8,"2Ls5Rpdm","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",8,"2Ls5Rpdm","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",8,"2Ls5Rpdm","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","4198746872_78419_01"
"e1.5_2017-09-06",8,"4MEMPAHc","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"4148905031_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",8,"4MEMPAHc","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"4148905031_78419_01","4183007714_78419_01"
"e1.2_2017-08-24",8,"5Dc9pgMR","U6TIZF22",0,1,"C","C",0,1,0,1,"CC",1,0,"1869079206_78419_01","4135950385_78419_01"
"e1.5_2017-09-06",8,"6eq39r0t","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",8,"6eq39r0t","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",8,"6eq39r0t","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","008751_S01_HH"
"e1.5_2017-09-06",8,"6eq39r0t","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",8,"6eq39r0t","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4183007714_78419_01"
"e1.5_2017-09-06",8,"7tq3tbUd","4MEMPAHc",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",8,"7tq3tbUd","Aosqpm7K",1,1,"D","C",0,1,0,1,"DC",0,0,"1586698951_78419_01","4198745311_78419_01"
"e1.2_2017-08-24",8,"8xSP33VT","raYY3tzu",1,1,"C","C",0,0,0,0,"CC",1,0,"063329_S02_02","4224781187_78419_01"
"e1.2_2017-08-24",8,"8xSP33VT","SJ4dRWlS",0,1,"C","C",0,1,0,1,"CC",1,0,"063329_S02_02","4098587119_78419_01"
"e1.5_2017-09-06",8,"Aosqpm7K","HDIRa6VS",1,1,"C","D",1,0,0,0,"CD",0,0,"4198745311_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",8,"Aosqpm7K","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4198745311_78419_01","028085_S01_HH"
"e1.8_2017-09-17",8,"b3pCCPJi","E1MjVql9",1,1,"C","C",0,0,0,0,"CC",1,0,"4142196852_78419_01","4210170720_78419_01"
"e1.8_2017-09-17",8,"b3pCCPJi","OSo4hIty",1,1,"C","C",0,0,0,0,"CC",1,0,"4142196852_78419_01","4206014237_78419_01"
"e1.8_2017-09-17",8,"b3pCCPJi","wU4n9hI1",0,1,"C","C",0,1,0,1,"CC",1,0,"4142196852_78419_01","4198699806_78419_01"
"e1.2_2017-08-24",8,"BTEQAhN9","5Dc9pgMR",1,1,"C","C",0,0,0,0,"CC",1,0,"4141905319_78419_01","1869079206_78419_01"
"e1.2_2017-08-24",8,"BTEQAhN9","8xSP33VT",1,1,"C","C",0,0,0,0,"CC",1,0,"4141905319_78419_01","063329_S02_02"
"e1.2_2017-08-24",8,"BTEQAhN9","raYY3tzu",1,1,"C","C",0,0,0,0,"CC",1,0,"4141905319_78419_01","4224781187_78419_01"
"e1.2_2017-08-24",8,"BTEQAhN9","YsqB1Gnw",1,1,"C","C",0,0,0,0,"CC",1,0,"4141905319_78419_01","070133_S02_01"
"e1.5_2017-09-06",8,"c6i3AAwk","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",8,"c6i3AAwk","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","4224774627_78419_01"
"e1.8_2017-09-17",8,"CDitEj5Y","b3pCCPJi",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","4142196852_78419_01"
"e1.8_2017-09-17",8,"CDitEj5Y","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","143881_3992_01"
"e1.8_2017-09-17",8,"CDitEj5Y","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","4224780943_78419_01"
"e1.8_2017-09-17",8,"CDitEj5Y","w0pqJYEi",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","4109809643_78419_01"
"e1.5_2017-09-06",8,"ctPYgH2O","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","111400_3992_01"
"e1.5_2017-09-06",8,"ctPYgH2O","S9a33uXU",1,0,"C","D",1,1,1,0,"CD",0,0,"4209524955_78419_01","4191195351_5107_01"
"e1.5_2017-09-06",8,"ctPYgH2O","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4209514667_78419_01"
"e1.5_2017-09-06",8,"ctPYgH2O","Xu1iETkg",1,0,"C","C",0,1,1,0,"CC",1,0,"4209524955_78419_01","4198746872_78419_01"
"e1.8_2017-09-17",8,"dbeyNtbX","CDitEj5Y",1,1,"C","C",0,0,0,0,"CC",1,0,"087915_S02_02","4210176701_78419_01"
"e1.8_2017-09-17",8,"dbeyNtbX","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"087915_S02_02","143881_3992_01"
"e1.8_2017-09-17",8,"E1MjVql9","w0pqJYEi",1,1,"C","C",0,0,0,0,"CC",1,0,"4210170720_78419_01","4109809643_78419_01"
"e1.8_2017-09-17",8,"E1MjVql9","wU4n9hI1",1,1,"C","C",0,0,0,0,"CC",1,0,"4210170720_78419_01","4198699806_78419_01"
"e1.2_2017-08-24",8,"gtw6tUet","2eCW1FlE",1,1,"C","C",0,0,0,0,"CC",1,0,"1682633998_78419_01","4142230532_78419_01"
"e1.2_2017-08-24",8,"gtw6tUet","BTEQAhN9",1,1,"C","C",0,1,0,1,"CC",1,0,"1682633998_78419_01","4141905319_78419_01"
"e1.5_2017-09-06",8,"Gvw2kAUr","HDIRa6VS",1,1,"C","D",1,0,0,0,"CD",0,0,"006297_S01_HH","4135951463_78419_01"
"e1.5_2017-09-06",8,"Gvw2kAUr","LYgovvuG",0,1,"C","C",0,1,0,1,"CC",1,0,"006297_S01_HH","028085_S01_HH"
"e1.5_2017-09-06",8,"Gvw2kAUr","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","1104441209_23694_01"
"e1.5_2017-09-06",8,"HDIRa6VS","7tq3tbUd",0,1,"D","D",1,1,0,1,"DD",0,1,"4135951463_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",8,"HDIRa6VS","S9a33uXU",1,1,"D","D",1,0,0,0,"DD",0,1,"4135951463_78419_01","4191195351_5107_01"
"e1.5_2017-09-06",8,"HDIRa6VS","uaj5qefo",1,1,"D","C",0,0,0,0,"DC",0,0,"4135951463_78419_01","4209514667_78419_01"
"e1.5_2017-09-06",8,"HDIRa6VS","Xu1iETkg",1,1,"D","C",0,0,0,0,"DC",0,0,"4135951463_78419_01","4198746872_78419_01"
"e1.8_2017-09-17",8,"jLzegXH6","b3pCCPJi",1,1,"C","C",0,0,0,0,"CC",1,0,"4210178541_78419_01","4142196852_78419_01"
"e1.8_2017-09-17",8,"jLzegXH6","CDitEj5Y",1,1,"C","C",0,0,0,0,"CC",1,0,"4210178541_78419_01","4210176701_78419_01"
"e1.8_2017-09-17",8,"jLzegXH6","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"4210178541_78419_01","143881_3992_01"
"e1.5_2017-09-06",8,"L3XqYDJz","Aosqpm7K",0,0,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4198745311_78419_01"
"e1.5_2017-09-06",8,"L3XqYDJz","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4198734039_78419_01"
"e1.8_2017-09-17",8,"Lr3wZh88","b3pCCPJi",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","4142196852_78419_01"
"e1.8_2017-09-17",8,"Lr3wZh88","CDitEj5Y",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","4210176701_78419_01"
"e1.5_2017-09-06",8,"LYgovvuG","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4198746100_78419_01"
"e1.5_2017-09-06",8,"LYgovvuG","uXJWcSH5",0,1,"C","C",0,1,0,1,"CC",1,0,"028085_S01_HH","025702_S01_HH"
"e1.5_2017-09-06",8,"OmtdCXCq","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","111400_3992_01"
"e1.5_2017-09-06",8,"OmtdCXCq","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",8,"OmtdCXCq","7tq3tbUd",1,0,"C","D",1,1,1,0,"CD",0,0,"4224774627_78419_01","1586698951_78419_01"
"e1.8_2017-09-17",8,"OSo4hIty","jLzegXH6",1,1,"C","C",0,0,0,0,"CC",1,0,"4206014237_78419_01","4210178541_78419_01"
"e1.8_2017-09-17",8,"OSo4hIty","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"4206014237_78419_01","4224780943_78419_01"
"e1.5_2017-09-06",8,"QqZJQqSV","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4198745311_78419_01"
"e1.5_2017-09-06",8,"QqZJQqSV","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"1104441209_23694_01","4209524955_78419_01"
"e1.2_2017-08-24",8,"raYY3tzu","RqcdeZA7",1,1,"C","C",0,0,0,0,"CC",1,0,"4224781187_78419_01","81614639_23694_01"
"e1.2_2017-08-24",8,"RqcdeZA7","SJ4dRWlS",0,1,"C","C",0,1,0,1,"CC",1,0,"81614639_23694_01","4098587119_78419_01"
"e1.8_2017-09-17",8,"S2AgJ1pT","E1MjVql9",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4210170720_78419_01"
"e1.8_2017-09-17",8,"S2AgJ1pT","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4224780943_78419_01"
"e1.5_2017-09-06",8,"S9a33uXU","1RCOHcfE",1,1,"D","C",0,0,0,0,"DC",0,0,"4191195351_5107_01","111400_3992_01"
"e1.5_2017-09-06",8,"S9a33uXU","2Ls5Rpdm",0,0,"D","C",0,0,0,0,"DC",0,0,"4191195351_5107_01","4198746100_78419_01"
"e1.5_2017-09-06",8,"S9a33uXU","Aosqpm7K",1,1,"D","C",0,0,0,0,"DC",0,0,"4191195351_5107_01","4198745311_78419_01"
"e1.5_2017-09-06",8,"S9a33uXU","L3XqYDJz",1,1,"D","C",0,0,0,0,"DC",0,0,"4191195351_5107_01","008751_S01_HH"
"e1.2_2017-08-24",8,"SJ4dRWlS","gtw6tUet",1,1,"C","C",0,0,0,0,"CC",1,0,"4098587119_78419_01","1682633998_78419_01"
"e1.2_2017-08-24",8,"SJ4dRWlS","xA3rMUGc",1,1,"C","C",0,0,0,0,"CC",1,0,"4098587119_78419_01","4224782522_78419_01"
"e1.8_2017-09-17",8,"tqPAyJE4","E1MjVql9",1,1,"C","C",0,0,0,0,"CC",1,0,"4224780943_78419_01","4210170720_78419_01"
"e1.8_2017-09-17",8,"tqPAyJE4","Lr3wZh88",1,1,"C","C",0,0,0,0,"CC",1,0,"4224780943_78419_01","061301_S02_02"
"e1.2_2017-08-24",8,"U6TIZF22","BTEQAhN9",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","4141905319_78419_01"
"e1.2_2017-08-24",8,"U6TIZF22","xA3rMUGc",1,1,"C","C",0,0,0,0,"CC",1,0,"4135950385_78419_01","4224782522_78419_01"
"e1.5_2017-09-06",8,"uaj5qefo","7tq3tbUd",1,1,"C","D",1,0,0,0,"CD",0,0,"4209514667_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",8,"uaj5qefo","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",8,"uaj5qefo","uXJWcSH5",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","025702_S01_HH"
"e1.5_2017-09-06",8,"uXJWcSH5","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198730040_78419_01"
"e1.5_2017-09-06",8,"uXJWcSH5","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4209524955_78419_01"
"e1.5_2017-09-06",8,"uXJWcSH5","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","1104441209_23694_01"
"e1.2_2017-08-24",8,"V8er8tZD","SJ4dRWlS",1,1,"C","C",0,0,0,0,"CC",1,0,"4109808109_78419_01","4098587119_78419_01"
"e1.5_2017-09-06",8,"VJyZMbUX","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",8,"VJyZMbUX","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4148905031_78419_01"
