"playerid","round_num","group_coop","decision0d1c","group","condition","session","ingroup","biased","identities","empanel_id"
"Kwi2XJew",1,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"1701598304_78419_01"
"kyl98fLI",1,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"4175654125_92326_01"
"kyl98fLI",1,2,1,"3","Biased-4","e2.4_2017-08-21",0,1,1,"4175654125_92326_01"
"kyl98fLI",1,1,1,"3","Biased-4","e2.4_2017-08-21",0,1,1,"4175654125_92326_01"
"L97SPwct",1,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"1904469500_78419_01"
"L97SPwct",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"1904469500_78419_01"
"LPXST0hC",1,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4173231362_78419_01"
"LPXST0hC",1,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4173231362_78419_01"
"lyGJPNXR",1,2,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"069388_S02_01"
"lyGJPNXR",1,3,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"069388_S02_01"
"lyGJPNXR",1,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"069388_S02_01"
"lyGJPNXR",1,0,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"069388_S02_01"
"m0nnYchF",1,3,1,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"m0nnYchF",1,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"m0nnYchF",1,1,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"018297_S01_HH"
"m0nnYchF",1,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"018297_S01_HH"
"MDbJQOVf",1,3,0,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"MDbJQOVf",1,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4083363247_78914_01"
"MDbJQOVf",1,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4083363247_78914_01"
"mn9JA7Xk",1,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"1686963147_78419_01"
"mn9JA7Xk",1,1,0,"0","Biased-2","e2.4_2017-08-27",0,1,0,"1686963147_78419_01"
"MNqgePjh",1,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4018908883_78914_01"
"MNqgePjh",1,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4018908883_78914_01"
"MpPYLTx8",1,2,0,"3","Biased-4","e2.1_2017-09-01",0,1,1,"4098573336_78419_01"
"MpPYLTx8",1,3,0,"3","Biased-4","e2.1_2017-09-01",1,1,1,"4098573336_78419_01"
"MyTwrheb",1,1,1,"1","Biased-2","e2.4_2017-08-31",1,1,0,"044749_S02_01"
"N2uHWqlz",1,1,1,"3","Biased-4","e2.1_2017-08-27",0,1,1,"4198746007_78419_01"
"n7jGHdyD",1,1,0,"1","Biased-2","e2.3_2017-08-31",1,1,0,"006536_S01_01"
"n7jGHdyD",1,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"006536_S01_01"
"nAG0uwdt",1,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4141905748_78419_01"
"nAG0uwdt",1,0,0,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4141905748_78419_01"
"nmQ27e1C",1,3,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",1,2,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4209526288_78419_01"
"nmQ27e1C",1,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4209526288_78419_01"
"nQ9GHNJp",1,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4148901480_78419_01"
"nQ9GHNJp",1,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4148901480_78419_01"
"nVLWjcHt",1,0,1,"1","Biased-2","e2.4_2017-09-01",0,1,0,"4083364355_5107_01"
"nVLWjcHt",1,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4083364355_5107_01"
"NXZbh3Db",1,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"069622_S02_02"
"NXZbh3Db",1,1,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"069622_S02_02"
"NXZbh3Db",1,0,0,"2","Biased-4","e2.2_2017-08-24",0,1,1,"069622_S02_02"
"o3p4C0ay",1,3,1,"3","Biased-4","e2.2_2017-08-21",1,1,1,"4205997909_78419_01"
"O5c1zblg",1,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4198741919_78419_01"
"O5c1zblg",1,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4198741919_78419_01"
"O80GJs4W",1,2,0,"0","Biased-4","e2.1_2017-08-23",0,1,1,"142804_3992_02"
"O80GJs4W",1,0,1,"0","Biased-4","e2.1_2017-08-23",1,1,1,"142804_3992_02"
"O9d6fpD7",1,2,1,"2","Biased-4","e2.1_2017-08-23",1,1,1,"1696776375_78419_01"
"O9d6fpD7",1,1,0,"2","Biased-4","e2.1_2017-08-23",0,1,1,"1696776375_78419_01"
"OekAb8Fe",1,2,0,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4198725826_78419_01"
"OekAb8Fe",1,3,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OekAb8Fe",1,0,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OekAb8Fe",1,1,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4198725826_78419_01"
"OGBTpuSV",1,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4210176607_78419_01"
"OGBTpuSV",1,0,1,"1","Biased-2","e2.4_2017-09-01",0,1,0,"4210176607_78419_01"
"oiQ4Mojb",1,2,1,"0","Biased-4","e2.1_2017-08-28",0,1,1,"4182983867_78419_01"
"oiQ4Mojb",1,3,1,"0","Biased-4","e2.1_2017-08-28",0,1,1,"4182983867_78419_01"
"oiQ4Mojb",1,0,1,"0","Biased-4","e2.1_2017-08-28",1,1,1,"4182983867_78419_01"
"oiQ4Mojb",1,1,0,"0","Biased-4","e2.1_2017-08-28",0,1,1,"4182983867_78419_01"
"OlxN44Q7",1,2,1,"1","Biased-4","e2.1_2017-09-01",0,1,1,"128143_3992_01"
"OlxN44Q7",1,1,1,"1","Biased-4","e2.1_2017-09-01",1,1,1,"128143_3992_01"
"OmtdCXCq",1,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4224774627_78419_01"
"OmtdCXCq",1,0,0,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4224774627_78419_01"
"oNlAMbPd",1,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4142208842_78419_01"
"oNlAMbPd",1,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4142208842_78419_01"
"OS83QMIt",1,1,0,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4206005848_78419_01"
"OTER4w1T",1,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"1743838971_78419_01"
"OTER4w1T",1,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"1743838971_78419_01"
"OTER4w1T",1,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"1743838971_78419_01"
"oyXJ9Za4",1,2,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",1,3,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"oyXJ9Za4",1,0,1,"0","Unbiased-4","e2.5_2017-09-07",1,0,1,"157869_3992_01"
"oyXJ9Za4",1,1,0,"0","Unbiased-4","e2.5_2017-09-07",0,0,1,"157869_3992_01"
"p8deTL4y",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4173230988_78419_01"
"p8deTL4y",1,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4173230988_78419_01"
"PDbvxhQc",1,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"121889_3992_01"
"PDbvxhQc",1,0,0,"0","Biased-2","e2.3_2017-08-31",1,1,0,"121889_3992_01"
"pG9ucTV2",1,0,1,"0","Biased-2","e2.4_2017-08-27",1,1,0,"4205979274_78419_01"
"pG9ucTV2",1,1,0,"0","Biased-2","e2.4_2017-08-27",0,1,0,"4205979274_78419_01"
"PwGBatMI",1,3,1,"3","Biased-4","e2.1_2017-08-28",1,1,1,"097748_3992_01"
"PwGBatMI",1,0,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"097748_3992_01"
"QjQdnO40",1,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4083328852_78914_01"
"QjQdnO40",1,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4083328852_78914_01"
"qqUGu3kS",1,0,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"qqUGu3kS",1,1,1,"1","Unbiased-4","e2.5_2017-09-07",1,0,1,"4191252363_5107_01"
"qqUGu3kS",1,2,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"qqUGu3kS",1,3,1,"1","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191252363_5107_01"
"QShMToNs",1,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4141908830_78419_01"
"QShMToNs",1,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4141908830_78419_01"
"QUINXRqp",1,0,1,"3","Biased-4","e2.3_2017-08-21",0,1,1,"4222263841_78419_01"
"qumxEb0U",1,2,1,"2","Biased-4","e2.1_2017-08-27",1,1,1,"4141902698_78419_01"
"QY65oXAS",1,0,0,"0","Biased-2","e2.3_2017-08-31",1,1,0,"023401_S01_HH"
"QY65oXAS",1,1,0,"0","Biased-2","e2.3_2017-08-31",0,1,0,"023401_S01_HH"
"QzcB0mkZ",1,0,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"115208_3992_01"
"QzcB0mkZ",1,1,0,"2","Biased-4","e2.4_2017-08-21",0,1,1,"115208_3992_01"
"QzcB0mkZ",1,2,1,"2","Biased-4","e2.4_2017-08-21",1,1,1,"115208_3992_01"
"QzcB0mkZ",1,3,1,"2","Biased-4","e2.4_2017-08-21",0,1,1,"115208_3992_01"
"r3AZnOBT",1,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"010914_S01_HH"
"r3AZnOBT",1,1,1,"0","Biased-2","e2.3_2017-08-28",0,1,0,"010914_S01_HH"
"rASdAjzN",1,3,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rASdAjzN",1,2,1,"2","Biased-4","e2.1_2017-08-28",1,1,1,"4182947893_78419_01"
"rASdAjzN",1,1,1,"2","Biased-4","e2.1_2017-08-28",0,1,1,"4182947893_78419_01"
"rCOFf22U",1,1,0,"0","Biased-4","e2.2_2017-08-24",0,1,1,"4174330538_78419_01"
"rCOFf22U",1,0,0,"0","Biased-4","e2.2_2017-08-24",1,1,1,"4174330538_78419_01"
"REYE9Wvx",1,3,1,"3","Biased-4","e2.4_2017-08-21",1,1,1,"4148885330_78419_01"
"REYE9Wvx",1,1,1,"3","Biased-4","e2.4_2017-08-21",0,1,1,"4148885330_78419_01"
"REYE9Wvx",1,0,1,"3","Biased-4","e2.4_2017-08-21",0,1,1,"4148885330_78419_01"
"RNTqSbN2",1,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"1834436193_78419_01"
"RNTqSbN2",1,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"1834436193_78419_01"
"RSILKwif",1,1,1,"1","Biased-4","e2.3_2017-08-21",1,1,1,"4142192547_78419_01"
"RtheYJJO",1,2,0,"2","Biased-4","e2.1_2017-08-23",1,1,1,"4209518345_78419_01"
"RtheYJJO",1,1,1,"2","Biased-4","e2.1_2017-08-23",0,1,1,"4209518345_78419_01"
"RXIiD3rP",1,1,0,"2","Biased-4","e2.2_2017-08-24",0,1,1,"062838_S02_01"
"RXIiD3rP",1,0,0,"2","Biased-4","e2.2_2017-08-24",0,1,1,"062838_S02_01"
"RXIiD3rP",1,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"062838_S02_01"
"s38hPaM8",1,2,0,"0","Biased-4","e2.1_2017-08-24",0,1,1,"4198738768_78419_01"
"s38hPaM8",1,3,0,"0","Biased-4","e2.1_2017-08-24",0,1,1,"4198738768_78419_01"
"s38hPaM8",1,0,0,"0","Biased-4","e2.1_2017-08-24",1,1,1,"4198738768_78419_01"
"Sgz9Rrye",1,1,1,"1","Biased-4","e2.2_2017-08-21",1,1,1,"4109820608_78419_01"
"sJGf8QUk",1,1,1,"0","Biased-2","e2.3_2017-08-31",0,1,0,"4174334848_78419_01"
"sJGf8QUk",1,0,1,"0","Biased-2","e2.3_2017-08-31",1,1,0,"4174334848_78419_01"
"Sn1EKUkx",1,3,0,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4222255862_78419_01"
"Sn1EKUkx",1,2,0,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4222255862_78419_01"
"Sn1EKUkx",1,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4222255862_78419_01"
"STfPvxel",1,0,0,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4083379780_5107_01"
"STfPvxel",1,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4083379780_5107_01"
"Sw3Et2xV",1,0,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4224795530_78419_01"
"Sw3Et2xV",1,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4224795530_78419_01"
"Sx3WY8DF",1,0,1,"1","Biased-4","e2.1_2017-09-03",0,1,1,"4142236580_78419_01"
"Sx3WY8DF",1,1,0,"1","Biased-4","e2.1_2017-09-03",1,1,1,"4142236580_78419_01"
"Sx3WY8DF",1,2,1,"1","Biased-4","e2.1_2017-09-03",0,1,1,"4142236580_78419_01"
"Sx3WY8DF",1,3,1,"1","Biased-4","e2.1_2017-09-03",0,1,1,"4142236580_78419_01"
"TEA2iw5y",1,1,0,"0","Biased-2","e2.4_2017-08-28",0,1,0,"4142231657_78419_01"
"TEA2iw5y",1,0,1,"0","Biased-2","e2.4_2017-08-28",1,1,0,"4142231657_78419_01"
"tEB5uO21",1,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4193052637_78419_01"
"tEB5uO21",1,0,1,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4193052637_78419_01"
"TgojOpBZ",1,1,0,"0","Biased-2","e2.4_2017-08-31",0,1,0,"4142235125_78419_01"
"TgojOpBZ",1,0,1,"0","Biased-2","e2.4_2017-08-31",1,1,0,"4142235125_78419_01"
"tiUegpsp",1,1,0,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4174335565_78419_01"
"tiUegpsp",1,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4174335565_78419_01"
"tqPAyJE4",1,1,1,"1","Unbiased-2","e2.6_2017-09-09",1,0,0,"4224780943_78419_01"
"tqPAyJE4",1,0,1,"1","Unbiased-2","e2.6_2017-09-09",0,0,0,"4224780943_78419_01"
"tSBjUf4V",1,1,1,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4191217222_78914_01"
"tSBjUf4V",1,0,0,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4191217222_78914_01"
"tYZNQzXp",1,1,0,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4224790003_78419_01"
"tZOOpAfU",1,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4222258464_78419_01"
"U8hihsFv",1,2,1,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4198726251_78419_01"
"U8hihsFv",1,3,1,"3","Biased-4","e2.1_2017-09-03",1,1,1,"4198726251_78419_01"
"u9vmNG2y",1,1,0,"0","Biased-2","e2.4_2017-09-01",0,1,0,"122161_3992_01"
"u9vmNG2y",1,0,1,"0","Biased-2","e2.4_2017-09-01",1,1,0,"122161_3992_01"
"uDoUOiDS",1,1,1,"1","Biased-2","e2.4_2017-09-01",1,1,0,"4194570502_78419_01"
"uiAFosTU",1,0,0,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4224810545_78419_01"
"uiAFosTU",1,1,1,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4224810545_78419_01"
"uiAFosTU",1,2,0,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4224810545_78419_01"
"uiAFosTU",1,3,1,"3","Biased-4","e2.1_2017-09-03",1,1,1,"4224810545_78419_01"
"UvZf1gPO",1,0,1,"0","Biased-4","e2.2_2017-08-24",1,1,1,"4224772930_78419_01"
"UvZf1gPO",1,1,1,"0","Biased-4","e2.2_2017-08-24",0,1,1,"4224772930_78419_01"
"UvZf1gPO",1,2,0,"0","Biased-4","e2.2_2017-08-24",0,1,1,"4224772930_78419_01"
"UvZf1gPO",1,3,0,"0","Biased-4","e2.2_2017-08-24",0,1,1,"4224772930_78419_01"
"uWJQDNa6",1,0,1,"2","Biased-4","e2.3_2017-08-21",0,1,1,"4224787762_78419_01"
"uXJWcSH5",1,3,1,"3","Biased-4","e2.1_2017-08-28",1,1,1,"025702_S01_HH"
"uXJWcSH5",1,2,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"uXJWcSH5",1,1,1,"3","Biased-4","e2.1_2017-08-28",0,1,1,"025702_S01_HH"
"v2eqSRsE",1,1,0,"2","Biased-4","e2.4_2017-08-21",0,1,1,"4198749367_78419_01"
"vC6lyVef",1,0,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"vC6lyVef",1,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4224793545_78419_01"
"vC6lyVef",1,3,1,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224793545_78419_01"
"VeNM0aaG",1,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"4224774744_78419_01"
"VeNM0aaG",1,1,0,"1","Biased-4","e2.1_2017-08-28",1,1,1,"4224774744_78419_01"
"VG1N0gwz",1,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4210176637_78419_01"
"VG1N0gwz",1,1,0,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4210176637_78419_01"
"VHwMul8t",1,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"1917465972_78419_01"
"VHwMul8t",1,3,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"1917465972_78419_01"
"viEMI6TI",1,1,1,"1","Biased-2","e2.4_2017-08-28",1,1,0,"4182955728_78419_01"
"VTOvAf0i",1,2,0,"0","Biased-4","e2.1_2017-08-23",0,1,1,"4205996497_78419_01"
"VTOvAf0i",1,0,1,"0","Biased-4","e2.1_2017-08-23",1,1,1,"4205996497_78419_01"
"VVgrn6Cp",1,3,1,"1","Biased-4","e2.1_2017-08-27",0,1,1,"020845_S01_HH"
"VVgrn6Cp",1,2,1,"1","Biased-4","e2.1_2017-08-27",0,1,1,"020845_S01_HH"
"vyygRmNe",1,1,0,"1","Biased-2","e2.4_2017-08-27",1,1,0,"4224790653_78419_01"
"vyygRmNe",1,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"4224790653_78419_01"
"w2NyOm6v",1,1,0,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4222270010_78419_01"
"w2NyOm6v",1,2,1,"3","Biased-4","e2.1_2017-09-03",0,1,1,"4222270010_78419_01"
"w2NyOm6v",1,3,1,"3","Biased-4","e2.1_2017-09-03",1,1,1,"4222270010_78419_01"
"w6uhkiFK",1,0,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",1,2,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w6uhkiFK",1,1,0,"3","Unbiased-4","e2.5_2017-09-07",0,0,1,"4210181764_78419_01"
"w8xhRZT0",1,3,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4224772520_78419_01"
"w8xhRZT0",1,2,1,"1","Biased-4","e2.4_2017-08-21",0,1,1,"4224772520_78419_01"
"w8xhRZT0",1,1,1,"1","Biased-4","e2.4_2017-08-21",1,1,1,"4224772520_78419_01"
"WCJJbu4i",1,3,1,"0","Biased-4","e2.4_2017-08-21",0,1,1,"143967_3992_01"
"wcuIZKR6",1,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"107651_3992_01"
"wcuIZKR6",1,1,1,"1","Biased-2","e2.4_2017-08-27",1,1,0,"107651_3992_01"
"WdTeyb1v",1,2,0,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4191248964_5107_01"
"WdTeyb1v",1,3,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"WdTeyb1v",1,0,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"WdTeyb1v",1,1,1,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4191248964_5107_01"
"wKBuViKl",1,3,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4128108027_78419_01"
"wKBuViKl",1,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4128108027_78419_01"
"wKBuViKl",1,0,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4128108027_78419_01"
"Ws7la4PW",1,1,1,"2","Biased-4","e2.1_2017-09-01",0,1,1,"4206013352_78419_01"
"Ws7la4PW",1,2,1,"2","Biased-4","e2.1_2017-09-01",1,1,1,"4206013352_78419_01"
"WshDL9Y8",1,1,0,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4205995222_78419_01"
"WshDL9Y8",1,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4205995222_78419_01"
"wTEFmE3O",1,3,0,"2","Biased-4","e2.1_2017-09-03",0,1,1,"165723_3992_02"
"wTEFmE3O",1,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"165723_3992_02"
"wU4n9hI1",1,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4198699806_78419_01"
"wU4n9hI1",1,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4198699806_78419_01"
"wZT18Vvb",1,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"4182914445_78419_01"
"wZT18Vvb",1,3,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"4182914445_78419_01"
"x0Q2cCRq",1,2,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"4224776226_78419_01"
"x0Q2cCRq",1,1,1,"1","Biased-4","e2.2_2017-08-24",1,1,1,"4224776226_78419_01"
"xA3rMUGc",1,1,1,"1","Biased-2","e2.4_2017-08-31",1,1,0,"4224782522_78419_01"
"xA3rMUGc",1,0,1,"1","Biased-2","e2.4_2017-08-31",0,1,0,"4224782522_78419_01"
"XbHbP8Zo",1,0,1,"1","Biased-2","e2.3_2017-09-06",0,1,0,"4098583319_78419_01"
"XbHbP8Zo",1,1,0,"1","Biased-2","e2.3_2017-09-06",1,1,0,"4098583319_78419_01"
"XCnmdDUg",1,1,1,"0","Biased-4","e2.2_2017-08-24",0,1,1,"4222256011_78419_01"
"XCnmdDUg",1,0,0,"0","Biased-4","e2.2_2017-08-24",1,1,1,"4222256011_78419_01"
"xfxbvdKr",1,3,0,"0","Biased-4","e2.1_2017-08-28",0,1,1,"4083282359_5107_01"
"xfxbvdKr",1,0,1,"0","Biased-4","e2.1_2017-08-28",1,1,1,"4083282359_5107_01"
"xLVYhdKY",1,0,1,"0","Biased-2","e2.3_2017-09-06",1,1,0,"4205986177_78419_01"
"xLVYhdKY",1,1,0,"0","Biased-2","e2.3_2017-09-06",0,1,0,"4205986177_78419_01"
"xqyUXbmR",1,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"1796202230_78419_01"
"xqyUXbmR",1,0,1,"1","Biased-2","e2.3_2017-08-28",0,1,0,"1796202230_78419_01"
"XUr96Ljm",1,3,1,"1","Biased-4","e2.2_2017-08-24",0,1,1,"750812_S02_01"
"XUr96Ljm",1,2,0,"1","Biased-4","e2.2_2017-08-24",0,1,1,"750812_S02_01"
"XUr96Ljm",1,1,0,"1","Biased-4","e2.2_2017-08-24",1,1,1,"750812_S02_01"
"xVhTD9ye",1,1,1,"1","Biased-2","e2.3_2017-09-06",1,1,0,"1936662885_78419_01"
"XY8hOWgz",1,1,1,"0","Unbiased-2","e2.6_2017-09-09",0,0,0,"4198748387_78419_01"
"XY8hOWgz",1,0,1,"0","Unbiased-2","e2.6_2017-09-09",1,0,0,"4198748387_78419_01"
"XzHeyDPf",1,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"1741182395_78419_01"
"XzHeyDPf",1,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"1741182395_78419_01"
"y7SXKZDi",1,3,0,"1","Biased-4","e2.1_2017-08-28",0,1,1,"81614155_23694_01"
"y7SXKZDi",1,2,1,"1","Biased-4","e2.1_2017-08-28",0,1,1,"81614155_23694_01"
"y7SXKZDi",1,1,1,"1","Biased-4","e2.1_2017-08-28",1,1,1,"81614155_23694_01"
"YJLgFM05",1,0,1,"0","Biased-2","e2.3_2017-08-28",1,1,0,"4098578922_78419_01"
"YJLgFM05",1,1,1,"0","Biased-2","e2.3_2017-08-28",0,1,0,"4098578922_78419_01"
"yS7k437O",1,0,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224776793_78419_01"
"yS7k437O",1,2,1,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4224776793_78419_01"
"yS7k437O",1,3,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4224776793_78419_01"
"YSKlL1Ic",1,0,1,"1","Biased-2","e2.3_2017-08-31",0,1,0,"4209524657_78419_01"
"YSKlL1Ic",1,1,1,"1","Biased-2","e2.3_2017-08-31",1,1,0,"4209524657_78419_01"
"yZ3sYU1c",1,2,0,"2","Biased-4","e2.1_2017-08-24",1,1,1,"4083368292_5107_01"
"yZ3sYU1c",1,3,0,"2","Biased-4","e2.1_2017-08-24",0,1,1,"4083368292_5107_01"
"YZof3wEf",1,1,1,"1","Biased-2","e2.4_2017-08-27",1,1,0,"1104439372_23694_02"
"YZof3wEf",1,0,1,"1","Biased-2","e2.4_2017-08-27",0,1,0,"1104439372_23694_02"
"z1B8b3UP",1,3,1,"2","Biased-4","e2.1_2017-09-03",0,1,1,"1976098278_78419_01"
"z1B8b3UP",1,2,1,"2","Biased-4","e2.1_2017-09-03",1,1,1,"1976098278_78419_01"
"zgduKzvA",1,3,1,"2","Biased-4","e2.1_2017-09-01",0,1,1,"4142199056_78419_01"
"zgduKzvA",1,2,1,"2","Biased-4","e2.1_2017-09-01",1,1,1,"4142199056_78419_01"
"ZGeHPGql",1,0,0,"1","Biased-2","e2.3_2017-08-28",0,1,0,"4098579819_78419_01"
"ZGeHPGql",1,1,1,"1","Biased-2","e2.3_2017-08-28",1,1,0,"4098579819_78419_01"
"Zp7IFzWn",1,2,1,"2","Biased-4","e2.2_2017-08-24",1,1,1,"4209527873_78419_01"
"Zp7IFzWn",1,0,1,"2","Biased-4","e2.2_2017-08-24",0,1,1,"4209527873_78419_01"
"ZueS6Jwo",1,1,0,"2","Unbiased-4","e2.5_2017-09-07",0,0,1,"4142232998_78419_01"
"ZueS6Jwo",1,2,0,"2","Unbiased-4","e2.5_2017-09-07",1,0,1,"4142232998_78419_01"
